Freq.	V(cold)/I(cold)	V(hot)/I(hot)
2.97375876814360e+04	(7.64988117730963e+01dB,1.76041556557997e+02°)	(8.28280302115361e+01dB,1.59734477230774e+02°)
2.99444289611203e+04	(7.64999146560396e+01dB,1.76009686984982e+02°)	(8.28190335686890e+01dB,1.59611789389143e+02°)
3.01527089356793e+04	(7.65010257147459e+01dB,1.75977534189165e+02°)	(8.28099347012200e+01dB,1.59488575871110e+02°)
3.03624376120271e+04	(7.65021449530862e+01dB,1.75945095556916e+02°)	(8.28007327232336e+01dB,1.59364838251207e+02°)
3.05736250666815e+04	(7.65032723739305e+01dB,1.75912368451707e+02°)	(8.27914267476224e+01dB,1.59240578178515e+02°)
3.07862814462482e+04	(7.65044079791313e+01dB,1.75879350213778e+02°)	(8.27820158861846e+01dB,1.59115797376620e+02°)
3.10004169679078e+04	(7.65055517695261e+01dB,1.75846038161412e+02°)	(8.27724992499214e+01dB,1.58990497646472e+02°)
3.12160419199072e+04	(7.65067037448998e+01dB,1.75812429588727e+02°)	(8.27628759490652e+01dB,1.58864680864667e+02°)
3.14331666620538e+04	(7.65078639039876e+01dB,1.75778521767198e+02°)	(8.27531450933265e+01dB,1.58738348985299e+02°)
3.16518016262129e+04	(7.65090322444474e+01dB,1.75744311944289e+02°)	(8.27433057920931e+01dB,1.58611504040971e+02°)
3.18719573168093e+04	(7.65102087628449e+01dB,1.75709797343440e+02°)	(8.27333571545763e+01dB,1.58484148142814e+02°)
3.20936443113320e+04	(7.65113934546390e+01dB,1.75674975163962e+02°)	(8.27232982899492e+01dB,1.58356283480333e+02°)
3.23168732608420e+04	(7.65125863141671e+01dB,1.75639842581189e+02°)	(8.27131283077234e+01dB,1.58227912325100e+02°)
3.25416548904845e+04	(7.65137873346147e+01dB,1.75604396745004e+02°)	(8.27028463177012e+01dB,1.58099037027317e+02°)
3.27680000000037e+04	(7.65149965080152e+01dB,1.75568634781254e+02°)	(8.26924514303555e+01dB,1.57969660019474e+02°)
3.29959194642623e+04	(7.65162138252071e+01dB,1.75532553789509e+02°)	(8.26819427568860e+01dB,1.57839783814486e+02°)
3.32254242337634e+04	(7.65174392758372e+01dB,1.75496150844718e+02°)	(8.26713194095305e+01dB,1.57709411008002e+02°)
3.34565253351771e+04	(7.65186728483245e+01dB,1.75459422995638e+02°)	(8.26605805018425e+01dB,1.57578544280029e+02°)
3.36892338718698e+04	(7.65199145298390e+01dB,1.75422367264618e+02°)	(8.26497251486133e+01dB,1.57447186390774e+02°)
3.39235610244381e+04	(7.65211643062926e+01dB,1.75384980648392e+02°)	(8.26387524663941e+01dB,1.57315340186067e+02°)
3.41595180512457e+04	(7.65224221622964e+01dB,1.75347260116159e+02°)	(8.26276615736237e+01dB,1.57183008596339e+02°)
3.43971162889646e+04	(7.65236880811563e+01dB,1.75309202610875e+02°)	(8.26164515906553e+01dB,1.57050194634017e+02°)
3.46363671531192e+04	(7.65249620448233e+01dB,1.75270805046983e+02°)	(8.26051216403344e+01dB,1.56916901399449e+02°)
3.48772821386356e+04	(7.65262440338986e+01dB,1.75232064312549e+02°)	(8.25936708479303e+01dB,1.56783132076646e+02°)
3.51198728203932e+04	(7.65275340275752e+01dB,1.75192977266468e+02°)	(8.25820983414758e+01dB,1.56648889935351e+02°)
3.53641508537811e+04	(7.65288320036396e+01dB,1.75153540740428e+02°)	(8.25704032520707e+01dB,1.56514178332411e+02°)
3.56101279752579e+04	(7.65301379384146e+01dB,1.75113751536440e+02°)	(8.25585847139198e+01dB,1.56379000709055e+02°)
3.58578160029160e+04	(7.65314518067419e+01dB,1.75073606427438e+02°)	(8.25466418648082e+01dB,1.56243360594715e+02°)
3.61072268370489e+04	(7.65327735819622e+01dB,1.75033102157857e+02°)	(8.25345738462053e+01dB,1.56107261605176e+02°)
3.63583724607233e+04	(7.65341032358589e+01dB,1.74992235441506e+02°)	(8.25223798034755e+01dB,1.55970707442270e+02°)
3.66112649403547e+04	(7.65354407386330e+01dB,1.74951002961798e+02°)	(8.25100588863219e+01dB,1.55833701896946e+02°)
3.68659164262871e+04	(7.65367860588793e+01dB,1.74909401372328e+02°)	(8.24976102487492e+01dB,1.55696248845162e+02°)
3.71223391533770e+04	(7.65381391635322e+01dB,1.74867427295233e+02°)	(8.24850330496181e+01dB,1.55558352252428e+02°)
3.73805454415808e+04	(7.65395000178345e+01dB,1.74825077321249e+02°)	(8.24723264526118e+01dB,1.55420016169647e+02°)
3.76405476965471e+04	(7.65408685852957e+01dB,1.74782348009246e+02°)	(8.24594896268185e+01dB,1.55281244737864e+02°)
3.79023584102128e+04	(7.65422448276584e+01dB,1.74739235886455e+02°)	(8.24465217465927e+01dB,1.55142042182514e+02°)
3.81659901614027e+04	(7.65436287048415e+01dB,1.74695737446974e+02°)	(8.24334219922502e+01dB,1.55002412819620e+02°)
3.84314556164346e+04	(7.65450201748976e+01dB,1.74651849151640e+02°)	(8.24201895499319e+01dB,1.54862361049979e+02°)
3.86987675297273e+04	(7.65464191939787e+01dB,1.74607567428404e+02°)	(8.24068236123056e+01dB,1.54721891365244e+02°)
3.89679387444136e+04	(7.65478257162737e+01dB,1.74562888671004e+02°)	(8.23933233782567e+01dB,1.54581008339632e+02°)
3.92389821929575e+04	(7.65492396939626e+01dB,1.74517809238823e+02°)	(8.23796880538124e+01dB,1.54439716638942e+02°)
3.95119108977754e+04	(7.65506610771562e+01dB,1.74472325455893e+02°)	(8.23659168518759e+01dB,1.54298021012812e+02°)
3.97867379718615e+04	(7.65520898138645e+01dB,1.74426433612108e+02°)	(8.23520089928093e+01dB,1.54155926298771e+02°)
4.00634766194183e+04	(7.65535258499080e+01dB,1.74380129960519e+02°)	(8.23379637046466e+01dB,1.54013437421089e+02°)
4.03421401364908e+04	(7.65549691288808e+01dB,1.74333410718375e+02°)	(8.23237802232644e+01dB,1.53870559389002e+02°)
4.06227419116054e+04	(7.65564195920781e+01dB,1.74286272065940e+02°)	(8.23094577927509e+01dB,1.53727297297591e+02°)
4.09052954264127e+04	(7.65578771784506e+01dB,1.74238710147187e+02°)	(8.22949956657109e+01dB,1.53583656327711e+02°)
4.11898142563360e+04	(7.65593418245054e+01dB,1.74190721067083e+02°)	(8.22803931034357e+01dB,1.53439641744097e+02°)
4.14763120712229e+04	(7.65608134642693e+01dB,1.74142300893293e+02°)	(8.22656493763652e+01dB,1.53295258897276e+02°)
4.17648026360024e+04	(7.65622920291934e+01dB,1.74093445653978e+02°)	(8.22507637641495e+01dB,1.53150513220105e+02°)
4.20552998113461e+04	(7.65637774481094e+01dB,1.74044151339322e+02°)	(8.22357355561557e+01dB,1.53005410230176e+02°)
4.23478175543342e+04	(7.65652696471228e+01dB,1.73994413898985e+02°)	(8.22205640514128e+01dB,1.52859955524822e+02°)
4.26423699191262e+04	(7.65667685495462e+01dB,1.73944229242436e+02°)	(8.22052485592814e+01dB,1.52714154785462e+02°)
4.29389710576358e+04	(7.65682740758231e+01dB,1.73893593238790e+02°)	(8.21897883996693e+01dB,1.52568013776027e+02°)
4.32376352202112e+04	(7.65697861434218e+01dB,1.73842501714922e+02°)	(8.21741829029286e+01dB,1.52421538337268e+02°)
4.35383767563195e+04	(7.65713046667858e+01dB,1.73790950457349e+02°)	(8.21584314105930e+01dB,1.52274734391817e+02°)
4.38412101152364e+04	(7.65728295572022e+01dB,1.73738935209153e+02°)	(8.21425332754320e+01dB,1.52127607940447e+02°)
4.41461498467400e+04	(7.65743607227329e+01dB,1.73686451671002e+02°)	(8.21264878618712e+01dB,1.51980165062926e+02°)
4.44532106018105e+04	(7.65758980681156e+01dB,1.73633495500473e+02°)	(8.21102945460412e+01dB,1.51832411914223e+02°)
4.47624071333332e+04	(7.65774414946492e+01dB,1.73580062310679e+02°)	(8.20939527162410e+01dB,1.51684354725846e+02°)
4.50737542968084e+04	(7.65789909000962e+01dB,1.73526147670106e+02°)	(8.20774617732172e+01dB,1.51535999804821e+02°)
4.53872670510640e+04	(7.65805461785973e+01dB,1.73471747103296e+02°)	(8.20608211303927e+01dB,1.51387353532051e+02°)
4.57029604589754e+04	(7.65821072205257e+01dB,1.73416856088293e+02°)	(8.20440302140733e+01dB,1.51238422360357e+02°)
4.60208496881880e+04	(7.65836739123949e+01dB,1.73361470057333e+02°)	(8.20270884637645e+01dB,1.51089212813906e+02°)
4.63409500118470e+04	(7.65852461367381e+01dB,1.73305584396174e+02°)	(8.20099953325847e+01dB,1.50939731488683e+02°)
4.66632768093303e+04	(7.65868237719821e+01dB,1.73249194443255e+02°)	(8.19927502872048e+01dB,1.50789985047310e+02°)
4.69878455669881e+04	(7.65884066923328e+01dB,1.73192295489714e+02°)	(8.19753528086083e+01dB,1.50639980223637e+02°)
4.73146718788867e+04	(7.65899947676277e+01dB,1.73134882777880e+02°)	(8.19578023917423e+01dB,1.50489723814122e+02°)
4.76437714475575e+04	(7.65915878632232e+01dB,1.73076951501806e+02°)	(8.19400985462489e+01dB,1.50339222682045e+02°)
4.79751600847518e+04	(7.65931858398400e+01dB,1.73018496805770e+02°)	(8.19222407966329e+01dB,1.50188483754927e+02°)
4.83088537122004e+04	(7.65947885534391e+01dB,1.72959513784655e+02°)	(8.19042286823222e+01dB,1.50037514020853e+02°)
4.86448683623784e+04	(7.65963958550787e+01dB,1.72899997483482e+02°)	(8.18860617580411e+01dB,1.49886320528336e+02°)
4.89832201792754e+04	(7.65980075907302e+01dB,1.72839942895078e+02°)	(8.18677395941526e+01dB,1.49734910385839e+02°)
4.93239254191716e+04	(7.65996236011654e+01dB,1.72779344961668e+02°)	(8.18492617767123e+01dB,1.49583290757972e+02°)
4.96670004514185e+04	(7.66012437218002e+01dB,1.72718198574434e+02°)	(8.18306279079010e+01dB,1.49431468866025e+02°)
5.00124617592255e+04	(7.66028677824853e+01dB,1.72656498570523e+02°)	(8.18118376060204e+01dB,1.49279451983547e+02°)
5.03603259404515e+04	(7.66044956073968e+01dB,1.72594239735524e+02°)	(8.17928905059680e+01dB,1.49127247437324e+02°)
5.07106097084030e+04	(7.66061270148270e+01dB,1.72531416801009e+02°)	(8.17737862593187e+01dB,1.48974862603974e+02°)
5.10633298926365e+04	(7.66077618170278e+01dB,1.72468024444979e+02°)	(8.17545245345499e+01dB,1.48822304908131e+02°)
5.14185034397675e+04	(7.66093998200150e+01dB,1.72404057290630e+02°)	(8.17351050172842e+01dB,1.48669581820856e+02°)
5.17761474142844e+04	(7.66110408234266e+01dB,1.72339509908013e+02°)	(8.17155274105770e+01dB,1.48516700858536e+02°)
5.21362789993685e+04	(7.66126846202593e+01dB,1.72274376809927e+02°)	(8.16957914348818e+01dB,1.48363669578292e+02°)
5.24989154977196e+04	(7.66143309967455e+01dB,1.72208652454975e+02°)	(8.16758968284725e+01dB,1.48210495578411e+02°)
5.28640743323875e+04	(7.66159797321109e+01dB,1.72142331245014e+02°)	(8.16558433477442e+01dB,1.48057186497360e+02°)
5.32317730476085e+04	(7.66176305983901e+01dB,1.72075407525693e+02°)	(8.16356307668866e+01dB,1.47903750006249e+02°)
5.36020293096491e+04	(7.66192833602162e+01dB,1.72007875585977e+02°)	(8.16152588786634e+01dB,1.47750193813047e+02°)
5.39748609076540e+04	(7.66209377746019e+01dB,1.71939729657528e+02°)	(8.15947274942011e+01dB,1.47596525656285e+02°)
5.43502857545017e+04	(7.66225935907119e+01dB,1.71870963913922e+02°)	(8.15740364433606e+01dB,1.47442753305005e+02°)
5.47283218876641e+04	(7.66242505496710e+01dB,1.71801572471775e+02°)	(8.15531855746593e+01dB,1.47288884554015e+02°)
5.51089874700739e+04	(7.66259083843072e+01dB,1.71731549389153e+02°)	(8.15321747557582e+01dB,1.47134927225033e+02°)
5.54923007909971e+04	(7.66275668189164e+01dB,1.71660888665198e+02°)	(8.15110038732946e+01dB,1.46980889161135e+02°)
5.58782802669114e+04	(7.66292255690452e+01dB,1.71589584240800e+02°)	(8.14896728331335e+01dB,1.46826778225535e+02°)
5.62669444423913e+04	(7.66308843412208e+01dB,1.71517629997253e+02°)	(8.14681815606593e+01dB,1.46672602300837e+02°)
5.66583119909990e+04	(7.66325428327312e+01dB,1.71445019757314e+02°)	(8.14465300006150e+01dB,1.46518369283692e+02°)
5.70524017161816e+04	(7.66342007313272e+01dB,1.71371747283050e+02°)	(8.14247181173806e+01dB,1.46364087084017e+02°)
5.74492325521745e+04	(7.66358577150339e+01dB,1.71297806278837e+02°)	(8.14027458949976e+01dB,1.46209763621649e+02°)
5.78488235649112e+04	(7.66375134517867e+01dB,1.71223190386869e+02°)	(8.13806133375355e+01dB,1.46055406826487e+02°)
5.82511939529393e+04	(7.66391675992533e+01dB,1.71147893191066e+02°)	(8.13583204686471e+01dB,1.45901024630652e+02°)
5.86563630483426e+04	(7.66408198045008e+01dB,1.71071908214527e+02°)	(8.13358673321730e+01dB,1.45746624971079e+02°)
5.90643503176704e+04	(7.66424697037457e+01dB,1.70995228920765e+02°)	(8.13132539920366e+01dB,1.45592215785117e+02°)
5.94751753628725e+04	(7.66441169220330e+01dB,1.70917848712248e+02°)	(8.12904805320999e+01dB,1.45437805005936e+02°)
5.98888579222411e+04	(7.66457610729963e+01dB,1.70839760932560e+02°)	(8.12675470565485e+01dB,1.45283400563042e+02°)
6.03054178713590e+04	(7.66474017584936e+01dB,1.70760958863643e+02°)	(8.12444536897078e+01dB,1.45129010377421e+02°)
6.07248752240546e+04	(7.66490385683816e+01dB,1.70681435729060e+02°)	(8.12212005761591e+01dB,1.44974642359593e+02°)
6.11472501333635e+04	(7.66506710801280e+01dB,1.70601184690798e+02°)	(8.11977878809215e+01dB,1.44820304408382e+02°)
6.15725628924968e+04	(7.66522988585681e+01dB,1.70520198852264e+02°)	(8.11742157889655e+01dB,1.44666004403450e+02°)
6.20008339358161e+04	(7.66539214555303e+01dB,1.70438471256203e+02°)	(8.11504845058390e+01dB,1.44511750208376e+02°)
6.24320838398149e+04	(7.66555384095674e+01dB,1.70355994887090e+02°)	(8.11265942573684e+01dB,1.44357549665104e+02°)
6.28663333241080e+04	(7.66571492455696e+01dB,1.70272762669135e+02°)	(8.11025452894782e+01dB,1.44203410589641e+02°)
6.33036032524263e+04	(7.66587534744920e+01dB,1.70188767468938e+02°)	(8.10783378687189e+01dB,1.44049340774345e+02°)
6.37439146336192e+04	(7.66603505929515e+01dB,1.70104002093417e+02°)	(8.10539722813791e+01dB,1.43895347977303e+02°)
6.41872886226645e+04	(7.66619400829402e+01dB,1.70018459292388e+02°)	(8.10294488342796e+01dB,1.43741439927196e+02°)
6.46337465216845e+04	(7.66635214114350e+01dB,1.69932131757449e+02°)	(8.10047678544077e+01dB,1.43587624317616e+02°)
6.50833097809694e+04	(7.66650940300695e+01dB,1.69845012123466e+02°)	(8.09799296885414e+01dB,1.43433908801476e+02°)
6.55360000000079e+04	(7.66666573747657e+01dB,1.69757092968752e+02°)	(8.09549347037903e+01dB,1.43280300993728e+02°)
6.59918389285250e+04	(7.66682108653700e+01dB,1.69668366815652e+02°)	(8.09297832868196e+01dB,1.43126808462365e+02°)
6.64508484675273e+04	(7.66697539052731e+01dB,1.69578826130828e+02°)	(8.09044758444002e+01dB,1.42973438731379e+02°)
6.69130506703547e+04	(7.66712858810955e+01dB,1.69488463328002e+02°)	(8.08790128031319e+01dB,1.42820199276372e+02°)
6.73784677437401e+04	(7.66728061622229e+01dB,1.69397270765642e+02°)	(8.08533946087416e+01dB,1.42667097516686e+02°)
6.78471220488767e+04	(7.66743141004819e+01dB,1.69305240749822e+02°)	(8.08276217268199e+01dB,1.42514140820142e+02°)
6.83190361024920e+04	(7.66758090297432e+01dB,1.69212365534764e+02°)	(8.08016946422085e+01dB,1.42361336496106e+02°)
6.87942325779296e+04	(7.66772902655328e+01dB,1.69118637323788e+02°)	(8.07756138589984e+01dB,1.42208691793978e+02°)
6.92727343062390e+04	(7.66787571046262e+01dB,1.69024048269979e+02°)	(8.07493799002639e+01dB,1.42056213899503e+02°)
6.97545642772718e+04	(7.66802088247126e+01dB,1.68928590479325e+02°)	(8.07229933078370e+01dB,1.41903909931589e+02°)
7.02397456407870e+04	(7.66816446838310e+01dB,1.68832256006415e+02°)	(8.06964546424927e+01dB,1.41751786942624e+02°)
7.07283017075627e+04	(7.66830639202289e+01dB,1.68735036864535e+02°)	(8.06697644833995e+01dB,1.41599851912737e+02°)
7.12202559505164e+04	(7.66844657517013e+01dB,1.68636925018446e+02°)	(8.06429234280812e+01dB,1.41448111748468e+02°)
7.17156320058325e+04	(7.66858493753007e+01dB,1.68537912389866e+02°)	(8.06159320920601e+01dB,1.41296573278896e+02°)
7.22144536740983e+04	(7.66872139669555e+01dB,1.68437990859946e+02°)	(8.05887911088575e+01dB,1.41145243254817e+02°)
7.27167449214471e+04	(7.66885586809501e+01dB,1.68337152267409e+02°)	(8.05615011296222e+01dB,1.40994128344970e+02°)
7.32225298807099e+04	(7.66898826496002e+01dB,1.68235388413244e+02°)	(8.05340628229098e+01dB,1.40843235133609e+02°)
7.37318328525748e+04	(7.66911849828228e+01dB,1.68132691062069e+02°)	(8.05064768745568e+01dB,1.40692570118974e+02°)
7.42446783067545e+04	(7.66924647676164e+01dB,1.68029051940870e+02°)	(8.04787439872406e+01dB,1.40542139709275e+02°)
7.47610908831621e+04	(7.66937210678113e+01dB,1.67924462746333e+02°)	(8.04508648801838e+01dB,1.40391950220054e+02°)
7.52810953930948e+04	(7.66949529234474e+01dB,1.67818915140690e+02°)	(8.04228402892729e+01dB,1.40242007874871e+02°)
7.58047168204261e+04	(7.66961593505132e+01dB,1.67712400758895e+02°)	(8.03946709661798e+01dB,1.40092318798218e+02°)
7.63319803228060e+04	(7.66973393404309e+01dB,1.67604911208065e+02°)	(8.03663576785193e+01dB,1.39942889016765e+02°)
7.68629112328698e+04	(7.66984918596859e+01dB,1.67496438071437e+02°)	(8.03379012093767e+01dB,1.39793724455707e+02°)
7.73975350594551e+04	(7.66996158493207e+01dB,1.67386972908350e+02°)	(8.03093023570366e+01dB,1.39644830936844e+02°)
7.79358774888278e+04	(7.67007102246106e+01dB,1.67276507259751e+02°)	(8.02805619347075e+01dB,1.39496214176714e+02°)
7.84779643859157e+04	(7.67017738745233e+01dB,1.67165032647368e+02°)	(8.02516807698277e+01dB,1.39347879781612e+02°)
7.90238217955513e+04	(7.67028056613989e+01dB,1.67052540579417e+02°)	(8.02226597042963e+01dB,1.39199833249892e+02°)
7.95734759437235e+04	(7.67038044204916e+01dB,1.66939022552357e+02°)	(8.01934995936660e+01dB,1.39052079966339e+02°)
8.01269532388372e+04	(7.67047689595504e+01dB,1.66824470053758e+02°)	(8.01642013071060e+01dB,1.38904625202611e+02°)
8.06842802729823e+04	(7.67056980583640e+01dB,1.66708874564266e+02°)	(8.01347657267421e+01dB,1.38757474112997e+02°)
8.12454838232114e+04	(7.67065904683927e+01dB,1.66592227562053e+02°)	(8.01051937476117e+01dB,1.38610631734993e+02°)
8.18105908528261e+04	(7.67074449123322e+01dB,1.66474520525340e+02°)	(8.00754862768904e+01dB,1.38464102984486e+02°)
8.23796285126726e+04	(7.67082600837302e+01dB,1.66355744936391e+02°)	(8.00456442337390e+01dB,1.38317892655716e+02°)
8.29526241424464e+04	(7.67090346465702e+01dB,1.66235892284603e+02°)	(8.00156685490387e+01dB,1.38172005420499e+02°)
8.35296052720054e+04	(7.67097672348722e+01dB,1.66114954070054e+02°)	(7.99855601646111e+01dB,1.38026445823742e+02°)
8.41105996226928e+04	(7.67104564522488e+01dB,1.65992921805814e+02°)	(7.99553200331045e+01dB,1.37881218284010e+02°)
8.46956351086691e+04	(7.67111008716562e+01dB,1.65869787025444e+02°)	(7.99249491176700e+01dB,1.37736327092634e+02°)
8.52847398382530e+04	(7.67116990348218e+01dB,1.65745541281829e+02°)	(7.98944483909685e+01dB,1.37591776408047e+02°)
8.58779421152722e+04	(7.67122494520634e+01dB,1.65620176156269e+02°)	(7.98638188355633e+01dB,1.37447570260337e+02°)
8.64752704404230e+04	(7.67127506017537e+01dB,1.65493683258231e+02°)	(7.98330614425621e+01dB,1.37303712543204e+02°)
8.70767535126397e+04	(7.67132009300926e+01dB,1.65366054232993e+02°)	(7.98021772120066e+01dB,1.37160207018655e+02°)
8.76824202304734e+04	(7.67135988506931e+01dB,1.65237280764343e+02°)	(7.97711671519746e+01dB,1.37017057312516e+02°)
8.82922996934808e+04	(7.67139427442275e+01dB,1.65107354578761e+02°)	(7.97400322783494e+01dB,1.36874266914843e+02°)
8.89064212036216e+04	(7.67142309581791e+01dB,1.64976267452077e+02°)	(7.97087736139211e+01dB,1.36731839175733e+02°)
8.95248142666671e+04	(7.67144618063892e+01dB,1.64844011210866e+02°)	(7.96773921884626e+01dB,1.36589777308091e+02°)
9.01475085936174e+04	(7.67146335689261e+01dB,1.64710577741718e+02°)	(7.96458890380350e+01dB,1.36448084385067e+02°)
9.07745341021288e+04	(7.67147444916147e+01dB,1.64575958991869e+02°)	(7.96142652042433e+01dB,1.36306763337301e+02°)
9.14059209179515e+04	(7.67147927858781e+01dB,1.64440146977381e+02°)	(7.95825217344623e+01dB,1.36165816956979e+02°)
9.20416993763768e+04	(7.67147766284155e+01dB,1.64303133787054e+02°)	(7.95506596807363e+01dB,1.36025247892779e+02°)
9.26819000236946e+04	(7.67146941609784e+01dB,1.64164911588492e+02°)	(7.95186800992410e+01dB,1.35885058648877e+02°)
9.33265536186613e+04	(7.67145434900759e+01dB,1.64025472632276e+02°)	(7.94865840503053e+01dB,1.35745251587855e+02°)
9.39756911339769e+04	(7.67143226868549e+01dB,1.63884809259957e+02°)	(7.94543725974702e+01dB,1.35605828927089e+02°)
9.46293437577740e+04	(7.67140297867659e+01dB,1.63742913906795e+02°)	(7.94220468073582e+01dB,1.35466792740796e+02°)
9.52875428951157e+04	(7.67136627895092e+01dB,1.63599779110667e+02°)	(7.93896077489391e+01dB,1.35328144958038e+02°)
9.59503201695044e+04	(7.67132196587487e+01dB,1.63455397515394e+02°)	(7.93570564928979e+01dB,1.35189887361569e+02°)
9.66177074244016e+04	(7.67126983220698e+01dB,1.63309761879212e+02°)	(7.93243941116119e+01dB,1.35052021590816e+02°)
9.72897367247575e+04	(7.67120966707467e+01dB,1.63162865078677e+02°)	(7.92916216781204e+01dB,1.34914549138224e+02°)
9.79664403585515e+04	(7.67114125597733e+01dB,1.63014700118031e+02°)	(7.92587402660552e+01dB,1.34777471352088e+02°)
9.86478508383440e+04	(7.67106438075655e+01dB,1.62865260131015e+02°)	(7.92257509487185e+01dB,1.34640789433830e+02°)
9.93340009028378e+04	(7.67097881961455e+01dB,1.62714538392788e+02°)	(7.91926547990689e+01dB,1.34504504441326e+02°)
1.00024923518452e+05	(7.67088434709376e+01dB,1.62562528322963e+02°)	(7.91594528887054e+01dB,1.34368617285767e+02°)
1.00720651880904e+05	(7.67078073408163e+01dB,1.62409223493747e+02°)	(7.91261462878112e+01dB,1.34233128734836e+02°)
1.01421219416807e+05	(7.67066774780901e+01dB,1.62254617636186e+02°)	(7.90927360645455e+01dB,1.34098039412380e+02°)
1.02126659785274e+05	(7.67054515185402e+01dB,1.62098704647178e+02°)	(7.90592232840447e+01dB,1.33963349795675e+02°)
1.02837006879536e+05	(7.67041270615865e+01dB,1.61941478598575e+02°)	(7.90256090086743e+01dB,1.33829060220776e+02°)
1.03552294828570e+05	(7.67027016701901e+01dB,1.61782933740404e+02°)	(7.89918942971373e+01dB,1.33695170880604e+02°)
1.04272557998738e+05	(7.67011728711731e+01dB,1.61623064512138e+02°)	(7.89580802040861e+01dB,1.33561681826324e+02°)
1.04997830995440e+05	(7.66995381552115e+01dB,1.61461865546766e+02°)	(7.89241677792441e+01dB,1.33428592965716e+02°)
1.05728148664776e+05	(7.66977949771874e+01dB,1.61299331681556e+02°)	(7.88901580677221e+01dB,1.33295904069098e+02°)
1.06463546095218e+05	(7.66959407562257e+01dB,1.61135457961955e+02°)	(7.88560521087039e+01dB,1.33163614765090e+02°)
1.07204058619299e+05	(7.66939728760611e+01dB,1.60970239651512e+02°)	(7.88218509354760e+01dB,1.33031724544853e+02°)
1.07949721815309e+05	(7.66918886853093e+01dB,1.60803672239209e+02°)	(7.87875555746712e+01dB,1.32900232761478e+02°)
1.08700571509004e+05	(7.66896854977344e+01dB,1.60635751446211e+02°)	(7.87531670457664e+01dB,1.32769138631036e+02°)
1.09456643775329e+05	(7.66873605926571e+01dB,1.60466473234632e+02°)	(7.87186863611745e+01dB,1.32638441237290e+02°)
1.10217974940149e+05	(7.66849112153114e+01dB,1.60295833814706e+02°)	(7.86841145249189e+01dB,1.32508139527794e+02°)
1.10984601581995e+05	(7.66823345772548e+01dB,1.60123829652334e+02°)	(7.86494525326910e+01dB,1.32378232318503e+02°)
1.11756560533824e+05	(7.66796278569799e+01dB,1.59950457479597e+02°)	(7.86147013713713e+01dB,1.32248718295145e+02°)
1.12533888884783e+05	(7.66767882000220e+01dB,1.59775714295500e+02°)	(7.85798620184135e+01dB,1.32119596013800e+02°)
1.13316623981999e+05	(7.66738127201186e+01dB,1.59599597385014e+02°)	(7.85449354413335e+01dB,1.31990863902189e+02°)
1.14104803432364e+05	(7.66706984991406e+01dB,1.59422104315290e+02°)	(7.85099225977395e+01dB,1.31862520264200e+02°)
1.14898465104350e+05	(7.66674425881527e+01dB,1.59243232951439e+02°)	(7.84748244342034e+01dB,1.31734563277565e+02°)
1.15697647129823e+05	(7.66640420079727e+01dB,1.59062981462522e+02°)	(7.84396418864029e+01dB,1.31606990999113e+02°)
1.16502387905879e+05	(7.66604937497484e+01dB,1.58881348327209e+02°)	(7.84043758782526e+01dB,1.31479801364081e+02°)
1.17312726096686e+05	(7.66567947758565e+01dB,1.58698332344286e+02°)	(7.83690273219615e+01dB,1.31352992190894e+02°)
1.18128700635342e+05	(7.66529420205247e+01dB,1.58513932637618e+02°)	(7.83335971171340e+01dB,1.31226561180367e+02°)
1.18950350725746e+05	(7.66489323909364e+01dB,1.58328148668489e+02°)	(7.82980861507454e+01dB,1.31100505920050e+02°)
1.19777715844483e+05	(7.66447627678235e+01dB,1.58140980238539e+02°)	(7.82624952966438e+01dB,1.30974823885809e+02°)
1.20610835742719e+05	(7.66404300064649e+01dB,1.57952427498767e+02°)	(7.82268254149663e+01dB,1.30849512442964e+02°)
1.21449750448110e+05	(7.66359309377927e+01dB,1.57762490959405e+02°)	(7.81910773519941e+01dB,1.30724568849953e+02°)
1.22294500266728e+05	(7.66312623692491e+01dB,1.57571171494892e+02°)	(7.81552519394904e+01dB,1.30599990259066e+02°)
1.23145125784995e+05	(7.66264210857626e+01dB,1.57378470350048e+02°)	(7.81193499952342e+01dB,1.30475773723948e+02°)
1.24001667871633e+05	(7.66214038511698e+01dB,1.57184389152521e+02°)	(7.80833723210499e+01dB,1.30351916192953e+02°)
1.24864167679631e+05	(7.66162074090032e+01dB,1.56988929914253e+02°)	(7.80473197042552e+01dB,1.30228414521812e+02°)
1.25732666648217e+05	(7.66108284838025e+01dB,1.56792095040481e+02°)	(7.80111929159022e+01dB,1.30105265468227e+02°)
1.26607206504853e+05	(7.66052637824326e+01dB,1.56593887337948e+02°)	(7.79749927111533e+01dB,1.29982465698483e+02°)
1.27487829267239e+05	(7.65995099952851e+01dB,1.56394310020404e+02°)	(7.79387198292833e+01dB,1.29860011791885e+02°)
1.28374577245330e+05	(7.65935637976038e+01dB,1.56193366715219e+02°)	(7.79023749923335e+01dB,1.29737900237771e+02°)
1.29267493043370e+05	(7.65874218508556e+01dB,1.55991061469808e+02°)	(7.78659589057900e+01dB,1.29616127443702e+02°)
1.30166619561940e+05	(7.65810808039301e+01dB,1.55787398754735e+02°)	(7.78294722579568e+01dB,1.29494689736418e+02°)
