Freq.	V(n011)/I(unbalanced)
2.03385343065522e+03	(7.89537371524082e+01dB,1.78584454937982e+02°)
2.04800000000017e+03	(7.89536881131106e+01dB,1.78575317039492e+02°)
2.06224496651633e+03	(7.89536383912750e+01dB,1.78566110891079e+02°)
2.07658901461015e+03	(7.89535879773756e+01dB,1.78556836054561e+02°)
2.09103283344850e+03	(7.89535368617559e+01dB,1.78547492088652e+02°)
2.10557711699180e+03	(7.89534850346246e+01dB,1.78538078548761e+02°)
2.12022256402732e+03	(7.89534324860543e+01dB,1.78528594987059e+02°)
2.13496987820279e+03	(7.89533792059810e+01dB,1.78519040952486e+02°)
2.14981976806022e+03	(7.89533251841998e+01dB,1.78509415990632e+02°)
2.16477294706989e+03	(7.89532704103650e+01dB,1.78499719643820e+02°)
2.17983013366466e+03	(7.89532148739874e+01dB,1.78489951451040e+02°)
2.19499205127451e+03	(7.89531585644319e+01dB,1.78480110947891e+02°)
2.21025942836125e+03	(7.89531014709164e+01dB,1.78470197666616e+02°)
2.22563299845355e+03	(7.89530435825085e+01dB,1.78460211136170e+02°)
2.24111350018218e+03	(7.89529848881251e+01dB,1.78450150881901e+02°)
2.25670167731549e+03	(7.89529253765287e+01dB,1.78440016425930e+02°)
2.27239827879514e+03	(7.89528650363260e+01dB,1.78429807286762e+02°)
2.28820405877210e+03	(7.89528038559659e+01dB,1.78419522979523e+02°)
2.30411977664287e+03	(7.89527418237370e+01dB,1.78409163015784e+02°)
2.32014619708599e+03	(7.89526789277657e+01dB,1.78398726903701e+02°)
2.33628409009873e+03	(7.89526151560136e+01dB,1.78388214147778e+02°)
2.35253423103413e+03	(7.89525504962751e+01dB,1.78377624249011e+02°)
2.36889740063823e+03	(7.89524849361759e+01dB,1.78366956704808e+02°)
2.38537438508760e+03	(7.89524184631694e+01dB,1.78356211009043e+02°)
2.40196597602709e+03	(7.89523510645358e+01dB,1.78345386651866e+02°)
2.41867297060788e+03	(7.89522827273788e+01dB,1.78334483119827e+02°)
2.43549617152578e+03	(7.89522134386226e+01dB,1.78323499895815e+02°)
2.45243638705977e+03	(7.89521431850113e+01dB,1.78312436459042e+02°)
2.46949443111089e+03	(7.89520719531039e+01dB,1.78301292284976e+02°)
2.48667112324127e+03	(7.89519997292745e+01dB,1.78290066845385e+02°)
2.50396728871357e+03	(7.89519264997076e+01dB,1.78278759608288e+02°)
2.52138375853060e+03	(7.89518522503959e+01dB,1.78267370037895e+02°)
2.53892136947526e+03	(7.89517769671391e+01dB,1.78255897594630e+02°)
2.55658096415072e+03	(7.89517006355387e+01dB,1.78244341735118e+02°)
2.57436339102092e+03	(7.89516232409978e+01dB,1.78232701912085e+02°)
2.59226950445135e+03	(7.89515447687171e+01dB,1.78220977574482e+02°)
2.61030016475007e+03	(7.89514652036916e+01dB,1.78209168167257e+02°)
2.62845623820905e+03	(7.89513845307092e+01dB,1.78197273131556e+02°)
2.64673859714581e+03	(7.89513027343467e+01dB,1.78185291904476e+02°)
2.66514811994531e+03	(7.89512197989673e+01dB,1.78173223919290e+02°)
2.68368569110216e+03	(7.89511357087177e+01dB,1.78161068605130e+02°)
2.70235220126312e+03	(7.89510504475248e+01dB,1.78148825387241e+02°)
2.72114854726989e+03	(7.89509639990934e+01dB,1.78136493686788e+02°)
2.74007563220219e+03	(7.89508763469026e+01dB,1.78124072920906e+02°)
2.75913436542117e+03	(7.89507874742022e+01dB,1.78111562502626e+02°)
2.77832566261307e+03	(7.89506973640108e+01dB,1.78098961840901e+02°)
2.79765044583324e+03	(7.89506059991116e+01dB,1.78086270340548e+02°)
2.81710964355044e+03	(7.89505133620491e+01dB,1.78073487402197e+02°)
2.83670419069142e+03	(7.89504194351272e+01dB,1.78060612422338e+02°)
2.85643502868588e+03	(7.89503242004043e+01dB,1.78047644793327e+02°)
2.87630310551167e+03	(7.89502276396903e+01dB,1.78034583903174e+02°)
2.89630937574035e+03	(7.89501297345439e+01dB,1.78021429135708e+02°)
2.91645480058305e+03	(7.89500304662684e+01dB,1.78008179870465e+02°)
2.93674034793667e+03	(7.89499298159086e+01dB,1.77994835482695e+02°)
2.95716699243033e+03	(7.89498277642474e+01dB,1.77981395343350e+02°)
2.97773571547225e+03	(7.89497242918012e+01dB,1.77967858818991e+02°)
2.99844750529690e+03	(7.89496193788175e+01dB,1.77954225271796e+02°)
3.01930335701244e+03	(7.89495130052708e+01dB,1.77940494059589e+02°)
3.04030427264856e+03	(7.89494051508581e+01dB,1.77926664535734e+02°)
3.06145126120462e+03	(7.89492957949965e+01dB,1.77912736049183e+02°)
3.08274533869813e+03	(7.89491849168180e+01dB,1.77898707944381e+02°)
3.10418752821357e+03	(7.89490724951670e+01dB,1.77884579561303e+02°)
3.12577885995150e+03	(7.89489585085947e+01dB,1.77870350235356e+02°)
3.14752037127812e+03	(7.89488429353559e+01dB,1.77856019297431e+02°)
3.16941310677509e+03	(7.89487257534059e+01dB,1.77841586073794e+02°)
3.19145811828969e+03	(7.89486069403948e+01dB,1.77827049886164e+02°)
3.21365646498537e+03	(7.89484864736642e+01dB,1.77812410051603e+02°)
3.23600921339268e+03	(7.89483643302428e+01dB,1.77797665882556e+02°)
3.25851743746043e+03	(7.89482404868419e+01dB,1.77782816686680e+02°)
3.28118221860738e+03	(7.89481149198517e+01dB,1.77767861767015e+02°)
3.30400464577412e+03	(7.89479876053365e+01dB,1.77752800421882e+02°)
3.32698581547543e+03	(7.89478585190293e+01dB,1.77737631944716e+02°)
3.35012683185297e+03	(7.89477276363301e+01dB,1.77722355624333e+02°)
3.37342880672828e+03	(7.89475949322974e+01dB,1.77706970744602e+02°)
3.39689285965625e+03	(7.89474603816470e+01dB,1.77691476584607e+02°)
3.42052011797890e+03	(7.89473239587456e+01dB,1.77675872418557e+02°)
3.44431171687952e+03	(7.89471856376064e+01dB,1.77660157515732e+02°)
3.46826879943722e+03	(7.89470453918836e+01dB,1.77644331140524e+02°)
3.49239251668186e+03	(7.89469031948694e+01dB,1.77628392552387e+02°)
3.51668402764935e+03	(7.89467590194869e+01dB,1.77612341005759e+02°)
3.54114449943733e+03	(7.89466128382864e+01dB,1.77596175750084e+02°)
3.56577510726124e+03	(7.89464646234400e+01dB,1.77579896029793e+02°)
3.59057703451080e+03	(7.89463143467361e+01dB,1.77563501084227e+02°)
3.61555147280684e+03	(7.89461619795758e+01dB,1.77546990147748e+02°)
3.64069962205859e+03	(7.89460074929634e+01dB,1.77530362449372e+02°)
3.66602269052130e+03	(7.89458508575071e+01dB,1.77513617213227e+02°)
3.69152189485429e+03	(7.89456920434086e+01dB,1.77496753658086e+02°)
3.71719846017942e+03	(7.89455310204604e+01dB,1.77479770997707e+02°)
3.74305362013996e+03	(7.89453677580380e+01dB,1.77462668440376e+02°)
3.76908861695982e+03	(7.89452022250970e+01dB,1.77445445189365e+02°)
3.79530470150330e+03	(7.89450343901653e+01dB,1.77428100442594e+02°)
3.82170313333510e+03	(7.89448642213376e+01dB,1.77410633392580e+02°)
3.84828518078094e+03	(7.89446916862704e+01dB,1.77393043226605e+02°)
3.87505212098839e+03	(7.89445167521752e+01dB,1.77375329126544e+02°)
3.90200523998832e+03	(7.89443393858130e+01dB,1.77357490268956e+02°)
3.92914583275663e+03	(7.89441595534878e+01dB,1.77339525824876e+02°)
3.95647520327652e+03	(7.89439772210406e+01dB,1.77321434959933e+02°)
3.98399466460108e+03	(7.89437923538433e+01dB,1.77303216834292e+02°)
4.01170553891641e+03	(7.89436049167925e+01dB,1.77284870602627e+02°)
4.03960915760516e+03	(7.89434148743021e+01dB,1.77266395414056e+02°)
4.06770686131046e+03	(7.89432221902987e+01dB,1.77247790412175e+02°)
4.09600000000037e+03	(7.89430268282118e+01dB,1.77229054734922e+02°)
4.12448993303269e+03	(7.89428287509712e+01dB,1.77210187514677e+02°)
4.15317802922033e+03	(7.89426279209970e+01dB,1.77191187878222e+02°)
4.18206566689704e+03	(7.89424243001943e+01dB,1.77172054946549e+02°)
4.21115423398363e+03	(7.89422178499455e+01dB,1.77152787835022e+02°)
4.24044512805467e+03	(7.89420085311046e+01dB,1.77133385653358e+02°)
4.26993975640562e+03	(7.89417963039871e+01dB,1.77113847505303e+02°)
4.29963953612047e+03	(7.89415811283672e+01dB,1.77094172489043e+02°)
4.32954589413981e+03	(7.89413629634668e+01dB,1.77074359696906e+02°)
4.35966026732936e+03	(7.89411417679495e+01dB,1.77054408215264e+02°)
4.38998410254906e+03	(7.89409174999127e+01dB,1.77034317124721e+02°)
4.42051885672254e+03	(7.89406901168812e+01dB,1.77014085500009e+02°)
4.45126599690714e+03	(7.89404595757980e+01dB,1.76993712409871e+02°)
4.48222700036440e+03	(7.89402258330168e+01dB,1.76973196917152e+02°)
4.51340335463101e+03	(7.89399888442952e+01dB,1.76952538078685e+02°)
4.54479655759031e+03	(7.89397485647858e+01dB,1.76931734945381e+02°)
4.57640811754423e+03	(7.89395049490281e+01dB,1.76910786562030e+02°)
4.60823955328578e+03	(7.89392579509399e+01dB,1.76889691967399e+02°)
4.64029239417202e+03	(7.89390075238102e+01dB,1.76868450194108e+02°)
4.67256818019749e+03	(7.89387536202902e+01dB,1.76847060268818e+02°)
4.70506846206829e+03	(7.89384961923849e+01dB,1.76825521211967e+02°)
4.73779480127649e+03	(7.89382351914436e+01dB,1.76803832037763e+02°)
4.77074877017523e+03	(7.89379705681530e+01dB,1.76781991754342e+02°)
4.80393195205422e+03	(7.89377022725256e+01dB,1.76759999363506e+02°)
4.83734594121580e+03	(7.89374302538940e+01dB,1.76737853860884e+02°)
4.87099234305159e+03	(7.89371544608996e+01dB,1.76715554235867e+02°)
4.90487277411958e+03	(7.89368748414845e+01dB,1.76693099471490e+02°)
4.93898886222181e+03	(7.89365913428808e+01dB,1.76670488544425e+02°)
4.97334224648257e+03	(7.89363039116034e+01dB,1.76647720425111e+02°)
5.00793457742717e+03	(7.89360124934382e+01dB,1.76624794077501e+02°)
5.04276751706124e+03	(7.89357170334344e+01dB,1.76601708459248e+02°)
5.07784273895056e+03	(7.89354174758933e+01dB,1.76578462521504e+02°)
5.11316192830148e+03	(7.89351137643591e+01dB,1.76555055209004e+02°)
5.14872678204189e+03	(7.89348058416088e+01dB,1.76531485459999e+02°)
5.18453900890275e+03	(7.89344936496414e+01dB,1.76507752206200e+02°)
5.22060032950018e+03	(7.89341771296690e+01dB,1.76483854372829e+02°)
5.25691247641814e+03	(7.89338562221063e+01dB,1.76459790878674e+02°)
5.29347719429166e+03	(7.89335308665574e+01dB,1.76435560635721e+02°)
5.33029623989065e+03	(7.89332010018097e+01dB,1.76411162549573e+02°)
5.36737138220435e+03	(7.89328665658179e+01dB,1.76386595519027e+02°)
5.40470440252628e+03	(7.89325274956981e+01dB,1.76361858436356e+02°)
5.44229709453982e+03	(7.89321837277137e+01dB,1.76336950187195e+02°)
5.48015126440443e+03	(7.89318351972646e+01dB,1.76311869650372e+02°)
5.51826873084238e+03	(7.89314818388769e+01dB,1.76286615698080e+02°)
5.55665132522618e+03	(7.89311235861902e+01dB,1.76261187195737e+02°)
5.59530089166653e+03	(7.89307603719471e+01dB,1.76235583002072e+02°)
5.63421928710092e+03	(7.89303921279818e+01dB,1.76209801969016e+02°)
5.67340838138288e+03	(7.89300187852053e+01dB,1.76183842941621e+02°)
5.71287005737180e+03	(7.89296402735972e+01dB,1.76157704758175e+02°)
5.75260621102338e+03	(7.89292565221920e+01dB,1.76131386250210e+02°)
5.79261875148074e+03	(7.89288674590655e+01dB,1.76104886242251e+02°)
5.83290960116615e+03	(7.89284730113250e+01dB,1.76078203552106e+02°)
5.87348069587338e+03	(7.89280731050940e+01dB,1.76051336990505e+02°)
5.91433398486070e+03	(7.89276676655006e+01dB,1.76024285361389e+02°)
5.95547143094455e+03	(7.89272566166655e+01dB,1.75997047461722e+02°)
5.99689501059385e+03	(7.89268398816877e+01dB,1.75969622081530e+02°)
6.03860671402492e+03	(7.89264173826313e+01dB,1.75942008003850e+02°)
6.08060854529716e+03	(7.89259890405134e+01dB,1.75914204004742e+02°)
6.12290252240929e+03	(7.89255547752891e+01dB,1.75886208853275e+02°)
6.16549067739631e+03	(7.89251145058383e+01dB,1.75858021311477e+02°)
6.20837505642718e+03	(7.89246681499523e+01dB,1.75829640134355e+02°)
6.25155771990304e+03	(7.89242156243199e+01dB,1.75801064069930e+02°)
6.29504074255629e+03	(7.89237568445110e+01dB,1.75772291858973e+02°)
6.33882621355023e+03	(7.89232917249666e+01dB,1.75743322235415e+02°)
6.38291623657942e+03	(7.89228201789798e+01dB,1.75714153925912e+02°)
6.42731292997079e+03	(7.89223421186837e+01dB,1.75684785650084e+02°)
6.47201842678540e+03	(7.89218574550364e+01dB,1.75655216120484e+02°)
6.51703487492091e+03	(7.89213660978050e+01dB,1.75625444042467e+02°)
6.56236443721481e+03	(7.89208679555521e+01dB,1.75595468114331e+02°)
6.60800929154829e+03	(7.89203629356164e+01dB,1.75565287027050e+02°)
6.65397163095092e+03	(7.89198509441046e+01dB,1.75534899464719e+02°)
6.70025366370598e+03	(7.89193318858673e+01dB,1.75504304104017e+02°)
6.74685761345660e+03	(7.89188056644891e+01dB,1.75473499614621e+02°)
6.79378571931256e+03	(7.89182721822698e+01dB,1.75442484658893e+02°)
6.84104023595786e+03	(7.89177313402092e+01dB,1.75411257892136e+02°)
6.88862343375909e+03	(7.89171830379906e+01dB,1.75379817962414e+02°)
6.93653759887449e+03	(7.89166271739627e+01dB,1.75348163510507e+02°)
6.98478503336377e+03	(7.89160636451252e+01dB,1.75316293170126e+02°)
7.03336805529875e+03	(7.89154923471121e+01dB,1.75284205567839e+02°)
7.08228899887471e+03	(7.89149131741706e+01dB,1.75251899322816e+02°)
7.13155021452253e+03	(7.89143260191468e+01dB,1.75219373047060e+02°)
7.18115406902165e+03	(7.89137307734682e+01dB,1.75186625345411e+02°)
7.23110294561374e+03	(7.89131273271275e+01dB,1.75153654815695e+02°)
7.28139924411724e+03	(7.89125155686596e+01dB,1.75120460048196e+02°)
7.33204538104266e+03	(7.89118953851279e+01dB,1.75087039626201e+02°)
7.38304378970863e+03	(7.89112666621053e+01dB,1.75053392125782e+02°)
7.43439692035890e+03	(7.89106292836552e+01dB,1.75019516115841e+02°)
7.48610724027997e+03	(7.89099831323109e+01dB,1.74985410157948e+02°)
7.53817723391971e+03	(7.89093280890609e+01dB,1.74951072806700e+02°)
7.59060940300665e+03	(7.89086640333266e+01dB,1.74916502609390e+02°)
7.64340626667027e+03	(7.89079908429438e+01dB,1.74881698106174e+02°)
7.69657036156193e+03	(7.89073083941450e+01dB,1.74846657830195e+02°)
7.75010424197683e+03	(7.89066165615344e+01dB,1.74811380307130e+02°)
7.80401047997669e+03	(7.89059152180766e+01dB,1.74775864055936e+02°)
7.85829166551333e+03	(7.89052042350688e+01dB,1.74740107588206e+02°)
7.91295040655310e+03	(7.89044834821238e+01dB,1.74704109408495e+02°)
7.96798932920222e+03	(7.89037528271499e+01dB,1.74667868014324e+02°)
8.02341107783289e+03	(7.89030121363272e+01dB,1.74631381895979e+02°)
8.07921831521039e+03	(7.89022612740934e+01dB,1.74594649537047e+02°)
8.13541372262099e+03	(7.89015001031146e+01dB,1.74557669413771e+02°)
8.19200000000080e+03	(7.89007284842680e+01dB,1.74520439995506e+02°)
8.24897986606545e+03	(7.88999462766245e+01dB,1.74482959744864e+02°)
8.30635605844073e+03	(7.88991533374132e+01dB,1.74445227116910e+02°)
8.36413133379414e+03	(7.88983495220225e+01dB,1.74407240560707e+02°)
8.42230846796732e+03	(7.88975346839493e+01dB,1.74368998517404e+02°)
8.48089025610939e+03	(7.88967086748022e+01dB,1.74330499422005e+02°)
8.53987951281130e+03	(7.88958713442679e+01dB,1.74291741702632e+02°)
8.59927907224101e+03	(7.88950225400828e+01dB,1.74252723780232e+02°)
8.65909178827968e+03	(7.88941621080207e+01dB,1.74213444069243e+02°)
8.71932053465878e+03	(7.88932898918657e+01dB,1.74173900977468e+02°)
8.77996820509818e+03	(7.88924057333868e+01dB,1.74134092905908e+02°)
8.84103771344514e+03	(7.88915094723148e+01dB,1.74094018248869e+02°)
8.90253199381434e+03	(7.88906009463218e+01dB,1.74053675394182e+02°)
8.96445400072886e+03	(7.88896799909929e+01dB,1.74013062723040e+02°)
9.02680670926208e+03	(7.88887464398054e+01dB,1.73972178610218e+02°)
9.08959311518068e+03	(7.88878001241015e+01dB,1.73931021423919e+02°)
9.15281623508853e+03	(7.88868408730661e+01dB,1.73889589526054e+02°)
9.21647910657164e+03	(7.88858685137002e+01dB,1.73847881272085e+02°)
9.28058478834410e+03	(7.88848828707981e+01dB,1.73805895011318e+02°)
9.34513636039505e+03	(7.88838837669185e+01dB,1.73763629086693e+02°)
9.41013692413664e+03	(7.88828710223596e+01dB,1.73721081834855e+02°)
9.47558960255305e+03	(7.88818444551412e+01dB,1.73678251586730e+02°)
9.54149754035054e+03	(7.88808038809653e+01dB,1.73635136666768e+02°)
9.60786390410850e+03	(7.88797491132018e+01dB,1.73591735393691e+02°)
9.67469188243167e+03	(7.88786799628542e+01dB,1.73548046080125e+02°)
9.74198468610326e+03	(7.88775962385420e+01dB,1.73504067033135e+02°)
9.80974554823924e+03	(7.88764977464595e+01dB,1.73459796553529e+02°)
9.87797772444369e+03	(7.88753842903667e+01dB,1.73415232936951e+02°)
9.94668449296521e+03	(7.88742556715509e+01dB,1.73370374473194e+02°)
1.00158691548544e+04	(7.88731116887959e+01dB,1.73325219446293e+02°)
1.00855350341226e+04	(7.88719521383682e+01dB,1.73279766135180e+02°)
1.01556854779012e+04	(7.88707768139791e+01dB,1.73234012813342e+02°)
1.02263238566030e+04	(7.88695855067583e+01dB,1.73187957748917e+02°)
1.02974535640838e+04	(7.88683780052281e+01dB,1.73141599204920e+02°)
1.03690780178056e+04	(7.88671540952724e+01dB,1.73094935439232e+02°)
1.04412006590004e+04	(7.88659135601086e+01dB,1.73047964704664e+02°)
1.05138249528364e+04	(7.88646561802659e+01dB,1.73000685249455e+02°)
1.05869543885834e+04	(7.88633817335429e+01dB,1.72953095316669e+02°)
1.06605924797814e+04	(7.88620899949950e+01dB,1.72905193145150e+02°)
1.07347427644088e+04	(7.88607807368882e+01dB,1.72856976968703e+02°)
1.08094088050526e+04	(7.88594537286833e+01dB,1.72808445016994e+02°)
1.08845941890797e+04	(7.88581087370003e+01dB,1.72759595515296e+02°)
1.09603025288089e+04	(7.88567455255890e+01dB,1.72710426684622e+02°)
1.10365374616848e+04	(7.88553638553023e+01dB,1.72660936742024e+02°)
1.11133026504524e+04	(7.88539634840610e+01dB,1.72611123900463e+02°)
1.11906017833331e+04	(7.88525441668285e+01dB,1.72560986369168e+02°)
1.12684385742019e+04	(7.88511056555798e+01dB,1.72510522353732e+02°)
1.13468167627658e+04	(7.88496476992690e+01dB,1.72459730056149e+02°)
1.14257401147437e+04	(7.88481700437950e+01dB,1.72408607674803e+02°)
1.15052124220468e+04	(7.88466724319873e+01dB,1.72357153405344e+02°)
1.15852375029616e+04	(7.88451546035505e+01dB,1.72305365439748e+02°)
1.16658192023324e+04	(7.88436162950541e+01dB,1.72253241967358e+02°)
1.17469613917468e+04	(7.88420572398920e+01dB,1.72200781174673e+02°)
1.18286679697215e+04	(7.88404771682524e+01dB,1.72147981245519e+02°)
1.19109428618892e+04	(7.88388758070887e+01dB,1.72094840361333e+02°)
1.19937900211878e+04	(7.88372528800877e+01dB,1.72041356701290e+02°)
1.20772134280499e+04	(7.88356081076295e+01dB,1.71987528442102e+02°)
1.21612170905944e+04	(7.88339412067749e+01dB,1.71933353759089e+02°)
1.22458050448187e+04	(7.88322518912186e+01dB,1.71878830825594e+02°)
1.23309813547927e+04	(7.88305398712554e+01dB,1.71823957813131e+02°)
1.24167501128544e+04	(7.88288048537581e+01dB,1.71768732892023e+02°)
1.25031154398062e+04	(7.88270465421502e+01dB,1.71713154231773e+02°)
1.25900814851127e+04	(7.88252646363522e+01dB,1.71657220000278e+02°)
1.26776524271006e+04	(7.88234588327739e+01dB,1.71600928365150e+02°)
1.27658324731589e+04	(7.88216288242667e+01dB,1.71544277493211e+02°)
1.28546258599417e+04	(7.88197743001012e+01dB,1.71487265551105e+02°)
1.29440368535709e+04	(7.88178949459291e+01dB,1.71429890705302e+02°)
1.30340697498419e+04	(7.88159904437500e+01dB,1.71372151122221e+02°)
1.31247288744297e+04	(7.88140604718853e+01dB,1.71314044968736e+02°)
1.32160185830967e+04	(7.88121047049480e+01dB,1.71255570412475e+02°)
1.33079432619019e+04	(7.88101228137994e+01dB,1.71196725621626e+02°)
1.34005073274121e+04	(7.88081144655285e+01dB,1.71137508765565e+02°)
1.34937152269133e+04	(7.88060793234179e+01dB,1.71077918015116e+02°)
1.35875714386252e+04	(7.88040170468984e+01dB,1.71017951542148e+02°)
1.36820804719158e+04	(7.88019272915510e+01dB,1.70957607521321e+02°)
1.37772468675183e+04	(7.87998097090298e+01dB,1.70896884128380e+02°)
1.38730751977491e+04	(7.87976639470677e+01dB,1.70835779542075e+02°)
1.39695700667276e+04	(7.87954896494286e+01dB,1.70774291943668e+02°)
1.40667361105976e+04	(7.87932864558805e+01dB,1.70712419517440e+02°)
1.41645779977495e+04	(7.87910540021574e+01dB,1.70650160450704e+02°)
1.42631004290452e+04	(7.87887919199395e+01dB,1.70587512934535e+02°)
1.43623081380434e+04	(7.87864998368123e+01dB,1.70524475163688e+02°)
1.44622058912276e+04	(7.87841773762500e+01dB,1.70461045337450e+02°)
1.45627984882346e+04	(7.87818241575566e+01dB,1.70397221658851e+02°)
1.46640907620854e+04	(7.87794397958741e+01dB,1.70333002336461e+02°)
1.47660875794174e+04	(7.87770239021189e+01dB,1.70268385583446e+02°)
1.48687938407179e+04	(7.87745760829750e+01dB,1.70203369618773e+02°)
1.49722144805601e+04	(7.87720959408519e+01dB,1.70137952667046e+02°)
1.50763544678395e+04	(7.87695830738598e+01dB,1.70072132959060e+02°)
1.51812188060134e+04	(7.87670370757753e+01dB,1.70005908731928e+02°)
1.52868125333406e+04	(7.87644575360254e+01dB,1.69939278229914e+02°)
1.53931407231240e+04	(7.87618440396512e+01dB,1.69872239704515e+02°)
1.55002084839538e+04	(7.87591961672670e+01dB,1.69804791414331e+02°)
1.56080209599535e+04	(7.87565134950627e+01dB,1.69736931626567e+02°)
1.57165833310268e+04	(7.87537955947525e+01dB,1.69668658616537e+02°)
1.58259008131063e+04	(7.87510420335515e+01dB,1.69599970668144e+02°)
1.59359786584046e+04	(7.87482523741598e+01dB,1.69530866074697e+02°)
1.60468221556659e+04	(7.87454261747299e+01dB,1.69461343139077e+02°)
1.61584366304209e+04	(7.87425629888390e+01dB,1.69391400174026e+02°)
1.62708274452421e+04	(7.87396623654649e+01dB,1.69321035502650e+02°)
1.63840000000017e+04	(7.87367238489717e+01dB,1.69250247459144e+02°)
1.64979597321310e+04	(7.87337469790668e+01dB,1.69179034388613e+02°)
1.66127121168816e+04	(7.87307312908012e+01dB,1.69107394648292e+02°)
1.67282626675884e+04	(7.87276763145254e+01dB,1.69035326607268e+02°)
1.68446169359348e+04	(7.87245815758872e+01dB,1.68962828647604e+02°)
1.69617805122189e+04	(7.87214465957847e+01dB,1.68889899163969e+02°)
1.70797590256227e+04	(7.87182708903665e+01dB,1.68816536564770e+02°)
1.71985581444822e+04	(7.87150539710246e+01dB,1.68742739273082e+02°)
1.73181835765595e+04	(7.87117953443271e+01dB,1.68668505725542e+02°)
1.74386410693177e+04	(7.87084945120456e+01dB,1.68593834374355e+02°)
1.75599364101965e+04	(7.87051509711221e+01dB,1.68518723687280e+02°)
1.76820754268904e+04	(7.87017642136486e+01dB,1.68443172148038e+02°)
1.78050639876288e+04	(7.86983337268482e+01dB,1.68367178256731e+02°)
1.79289080014579e+04	(7.86948589930733e+01dB,1.68290740530806e+02°)
1.80536134185243e+04	(7.86913394897818e+01dB,1.68213857505267e+02°)
1.81791862303615e+04	(7.86877746895202e+01dB,1.68136527733113e+02°)
1.83056324701772e+04	(7.86841640599319e+01dB,1.68058749786529e+02°)
1.84329582131434e+04	(7.86805070637149e+01dB,1.67980522256475e+02°)
1.85611695766883e+04	(7.86768031586251e+01dB,1.67901843753676e+02°)
1.86902727207902e+04	(7.86730517974875e+01dB,1.67822712909825e+02°)
1.88202738482734e+04	(7.86692524281606e+01dB,1.67743128377302e+02°)
1.89511792051063e+04	(7.86654044935174e+01dB,1.67663088829428e+02°)
1.90829950807012e+04	(7.86615074315036e+01dB,1.67582592962963e+02°)
1.92157278082172e+04	(7.86575606750542e+01dB,1.67501639496351e+02°)
1.93493837648635e+04	(7.86535636521386e+01dB,1.67420227171801e+02°)
1.94839693722067e+04	(7.86495157857487e+01dB,1.67338354755562e+02°)
1.96194910964786e+04	(7.86454164938952e+01dB,1.67256021038525e+02°)
1.97559554488875e+04	(7.86412651895990e+01dB,1.67173224836508e+02°)
1.98933689859306e+04	(7.86370612809114e+01dB,1.67089964991510e+02°)
2.00317383097090e+04	(7.86328041709032e+01dB,1.67006240371893e+02°)
2.01710700682453e+04	(7.86284932576831e+01dB,1.66922049873430e+02°)
2.03113709558025e+04	(7.86241279343801e+01dB,1.66837392419295e+02°)
2.04526477132062e+04	(7.86197075891868e+01dB,1.66752266961747e+02°)
2.05949071281679e+04	(7.86152316053243e+01dB,1.66666672481493e+02°)
2.07381560356113e+04	(7.86106993611018e+01dB,1.66580607989805e+02°)
2.08824013180010e+04	(7.86061102298878e+01dB,1.66494072528000e+02°)
2.10276499056729e+04	(7.86014635801485e+01dB,1.66407065168822e+02°)
2.11739087771670e+04	(7.85967587754664e+01dB,1.66319585017191e+02°)
2.13211849595629e+04	(7.85919951745207e+01dB,1.66231631209913e+02°)
2.14694855288177e+04	(7.85871721311676e+01dB,1.66143202918012e+02°)
2.16188176101054e+04	(7.85822889944170e+01dB,1.66054299346236e+02°)
2.17691883781596e+04	(7.85773451084641e+01dB,1.65964919734025e+02°)
2.19206050576180e+04	(7.85723398127047e+01dB,1.65875063355974e+02°)
2.20730749233699e+04	(7.85672724418287e+01dB,1.65784729524271e+02°)
2.22266053009051e+04	(7.85621423257416e+01dB,1.65693917586648e+02°)
2.23812035666664e+04	(7.85569487896858e+01dB,1.65602626929454e+02°)
2.25368771484040e+04	(7.85516911542184e+01dB,1.65510856976968e+02°)
2.26936335255319e+04	(7.85463687352885e+01dB,1.65418607193224e+02°)
2.28514802294875e+04	(7.85409808442519e+01dB,1.65325877082157e+02°)
2.30104248440938e+04	(7.85355267879111e+01dB,1.65232666188391e+02°)
2.31704750059233e+04	(7.85300058685624e+01dB,1.65138974098117e+02°)
2.33316384046650e+04	(7.85244173840496e+01dB,1.65044800440085e+02°)
2.34939227834939e+04	(7.85187606277907e+01dB,1.64950144885865e+02°)
2.36573359394432e+04	(7.85130348888392e+01dB,1.64855007150941e+02°)
2.38218857237786e+04	(7.85072394519538e+01dB,1.64759386995903e+02°)
2.39875800423757e+04	(7.85013735976091e+01dB,1.64663284226195e+02°)
2.41544268561000e+04	(7.84954366021177e+01dB,1.64566698694440e+02°)
2.43224341811890e+04	(7.84894277376066e+01dB,1.64469630299259e+02°)
2.44916100896375e+04	(7.84833462721611e+01dB,1.64372078988007e+02°)
2.46619627095856e+04	(7.84771914698277e+01dB,1.64274044756102e+02°)
2.48335002257091e+04	(7.84709625907332e+01dB,1.64175527649031e+02°)
2.50062308796125e+04	(7.84646588911146e+01dB,1.64076527762195e+02°)
2.51801629702256e+04	(7.84582796233904e+01dB,1.63977045241673e+02°)
2.53553048542013e+04	(7.84518240363010e+01dB,1.63877080286522e+02°)
2.55316649463181e+04	(7.84452913748890e+01dB,1.63776633147282e+02°)
2.57092517198836e+04	(7.84386808806763e+01dB,1.63675704128978e+02°)
