Freq.	V(out)
4.89056111076836e+00	(-1.89429052090274e+00dB,2.20148481609117e+01°)
4.92457765337975e+00	(-1.88712616989712e+00dB,2.18738898369630e+01°)
4.95883079975603e+00	(-1.88004906106092e+00dB,2.17336981551230e+01°)
4.99332219560653e+00	(-1.87305826863190e+00dB,2.15942714261090e+01°)
5.02805349808740e+00	(-1.86615287403902e+00dB,2.14556079173020e+01°)
5.06302637588121e+00	(-1.85933196494693e+00dB,2.13177058550434e+01°)
5.09824250927714e+00	(-1.85259463525434e+00dB,2.11805634217889e+01°)
5.13370359025171e+00	(-1.84593998612226e+00dB,2.10441787619136e+01°)
5.16941132255006e+00	(-1.83936712435155e+00dB,2.09085499782946e+01°)
5.20536742176783e+00	(-1.83287516434368e+00dB,2.07736751363518e+01°)
5.24157361543355e+00	(-1.82646322706435e+00dB,2.06395522622010e+01°)
5.27803164309167e+00	(-1.82013043924189e+00dB,2.05061793460169e+01°)
5.31474325638614e+00	(-1.81387593577021e+00dB,2.03735543408893e+01°)
5.35171021914454e+00	(-1.80769885747799e+00dB,2.02416751653121e+01°)
5.38893430746286e+00	(-1.80159835123909e+00dB,2.01105397020193e+01°)
5.42641730979079e+00	(-1.79557357229684e+00dB,1.99801458016339e+01°)
5.46416102701768e+00	(-1.78962368165182e+00dB,1.98504912802521e+01°)
5.50216727255908e+00	(-1.78374784661752e+00dB,1.97215739226910e+01°)
5.54043787244380e+00	(-1.77794524291438e+00dB,1.95933914843686e+01°)
5.57897466540173e+00	(-1.77221505203621e+00dB,1.94659416864610e+01°)
5.61777950295209e+00	(-1.76655646196203e+00dB,1.93392222228761e+01°)
5.65685424949249e+00	(-1.76096866764260e+00dB,1.92132307586041e+01°)
5.69620078238839e+00	(-1.75545087217691e+00dB,1.90879649305357e+01°)
5.73582099206342e+00	(-1.75000228305958e+00dB,1.89634223462823e+01°)
5.77571678209009e+00	(-1.74462211689017e+00dB,1.88396005893974e+01°)
5.81589006928135e+00	(-1.73930959597564e+00dB,1.87164972178393e+01°)
5.85634278378261e+00	(-1.73406394933569e+00dB,1.85941097619914e+01°)
5.89707686916452e+00	(-1.72888441290288e+00dB,1.84724357295042e+01°)
