Freq.	V(out)
2.34566989846378e+00	(-2.55234617713180e+00dB,4.14628429978831e+01°)
2.36198532285908e+00	(-2.53003421167186e+00dB,4.12412995076365e+01°)
2.37841423000546e+00	(-2.50792390107944e+00dB,4.10203277730225e+01°)
2.39495740923788e+00	(-2.48601436854973e+00dB,4.07999345430454e+01°)
2.41161565538154e+00	(-2.46430472324057e+00dB,4.05801264800189e+01°)
2.42838976879012e+00	(-2.44279406181975e+00dB,4.03609101619087e+01°)
2.44528055538416e+00	(-2.42148146803824e+00dB,4.01422920795000e+01°)
2.46228882668986e+00	(-2.40036601307468e+00dB,3.99242786348307e+01°)
2.47941539987800e+00	(-2.37944675640774e+00dB,3.97068761414785e+01°)
2.49666109780325e+00	(-2.35872274489437e+00dB,3.94900908216747e+01°)
2.51402674904368e+00	(-2.33819301467562e+00dB,3.92739288086925e+01°)
2.53151318794059e+00	(-2.31785658977714e+00dB,3.90583961412265e+01°)
2.54912125463855e+00	(-2.29771248389523e+00dB,3.88434987666136e+01°)
2.56685179512583e+00	(-2.27775969972835e+00dB,3.86292425387013e+01°)
2.58470566127501e+00	(-2.25799722953155e+00dB,3.84156332153867e+01°)
2.60268371088389e+00	(-2.23842405563721e+00dB,3.82026764608002e+01°)
2.62078680771675e+00	(-2.21903915061839e+00dB,3.79903778425309e+01°)
2.63901582154582e+00	(-2.19984147731877e+00dB,3.77787428317338e+01°)
2.65737162819305e+00	(-2.18082998931796e+00dB,3.75677768016312e+01°)
2.67585510957225e+00	(-2.16200363188967e+00dB,3.73574850294210e+01°)
2.69446715373141e+00	(-2.14336134109134e+00dB,3.71478726927069e+01°)
2.71320865489537e+00	(-2.12490204488635e+00dB,3.69389448711540e+01°)
2.73208051350882e+00	(-2.10662466332002e+00dB,3.67307065450885e+01°)
2.75108363627952e+00	(-2.08852810854842e+00dB,3.65231625948143e+01°)
2.77021893622188e+00	(-2.07061128557161e+00dB,3.63163178022394e+01°)
2.78948733270084e+00	(-2.05287309203111e+00dB,3.61101768480882e+01°)
2.80888975147603e+00	(-2.03531241887936e+00dB,3.59047443130944e+01°)
2.82842712474622e+00	(-2.01792815058662e+00dB,3.57000246777656e+01°)
2.84810039119418e+00	(-2.00071916513494e+00dB,3.54960223206774e+01°)
2.86791049603169e+00	(-1.98368433494006e+00dB,3.52927415215418e+01°)
2.88785839104503e+00	(-1.96682252669490e+00dB,3.50901864580459e+01°)
2.90794503464065e+00	(-1.95013260123019e+00dB,3.48883612062536e+01°)
2.92817139189129e+00	(-1.93361341509045e+00dB,3.46872697428060e+01°)
2.94853843458224e+00	(-1.91726381931735e+00dB,3.44869159418949e+01°)
2.96904714125813e+00	(-1.90108266088765e+00dB,3.42873035778883e+01°)
2.98969849726991e+00	(-1.88506878241312e+00dB,3.40884363244558e+01°)
3.01049349482217e+00	(-1.86922102246898e+00dB,3.38903177536804e+01°)
3.03143313302083e+00	(-1.85353821602749e+00dB,3.36929513377669e+01°)
3.05251841792116e+00	(-1.83801919463128e+00dB,3.34963404488634e+01°)
3.07375036257606e+00	(-1.82266278664494e+00dB,3.33004883582967e+01°)
3.09512998708482e+00	(-1.80746781757409e+00dB,3.31053982383731e+01°)
3.11665831864204e+00	(-1.79243311050622e+00dB,3.29110731620794e+01°)
3.13833639158704e+00	(-1.77755748571409e+00dB,3.27175161023942e+01°)
3.16016524745355e+00	(-1.76283976177664e+00dB,3.25247299340485e+01°)
3.18214593501971e+00	(-1.74827875548109e+00dB,3.23327174341316e+01°)
