Freq.	V(cold)/I(cold)	V(hot)/I(hot)
3.18719573168093e+04	(7.64286003941192e+01dB,1.75089585485875e+02°)	(8.29213460581100e+01dB,1.60153801159491e+02°)
3.20936443113320e+04	(7.64290463273928e+01dB,1.75053928586148e+02°)	(8.29133682444276e+01dB,1.60030088554768e+02°)
3.23168732608420e+04	(7.64294969957431e+01dB,1.75017992691837e+02°)	(8.29052957696940e+01dB,1.59905780231696e+02°)
3.25416548904845e+04	(7.64299524258103e+01dB,1.74981775288886e+02°)	(8.28971277135261e+01dB,1.59780876517709e+02°)
3.27680000000037e+04	(7.64304126435851e+01dB,1.74945273835074e+02°)	(8.28888631515118e+01dB,1.59655377805077e+02°)
3.29959194642623e+04	(7.64308776743917e+01dB,1.74908485761018e+02°)	(8.28805011553025e+01dB,1.59529284551559e+02°)
3.32254242337634e+04	(7.64313475428443e+01dB,1.74871408469174e+02°)	(8.28720407926505e+01dB,1.59402597280069e+02°)
3.34565253351771e+04	(7.64318222728076e+01dB,1.74834039333160e+02°)	(8.28634811276597e+01dB,1.59275316581975e+02°)
3.36892338718698e+04	(7.64323018873727e+01dB,1.74796375698424e+02°)	(8.28548212207531e+01dB,1.59147443115432e+02°)
3.39235610244381e+04	(7.64327864088091e+01dB,1.74758414881069e+02°)	(8.28460601288357e+01dB,1.59018977607010e+02°)
3.41595180512457e+04	(7.64332758585342e+01dB,1.74720154168181e+02°)	(8.28371969055739e+01dB,1.58889920855309e+02°)
3.43971162889646e+04	(7.64337702570595e+01dB,1.74681590816475e+02°)	(8.28282306012011e+01dB,1.58760273726299e+02°)
3.46363671531192e+04	(7.64342696239666e+01dB,1.74642722053131e+02°)	(8.28191602629592e+01dB,1.58630037159551e+02°)
3.48772821386356e+04	(7.64347739778499e+01dB,1.74603545074437e+02°)	(8.28099849351020e+01dB,1.58499212166866e+02°)
3.51198728203932e+04	(7.64352833362852e+01dB,1.74564057046282e+02°)	(8.28007036589774e+01dB,1.58367799832225e+02°)
3.53641508537811e+04	(7.64357977157806e+01dB,1.74524255103471e+02°)	(8.27913154732894e+01dB,1.58235801314683e+02°)
3.56101279752579e+04	(7.64363171317208e+01dB,1.74484136348704e+02°)	(8.27818194141297e+01dB,1.58103217847310e+02°)
3.58578160029160e+04	(7.64368415983364e+01dB,1.74443697853395e+02°)	(8.27722145152272e+01dB,1.57970050739731e+02°)
3.61072268370489e+04	(7.64373711286433e+01dB,1.74402936656489e+02°)	(8.27624998080237e+01dB,1.57836301377710e+02°)
3.63583724607233e+04	(7.64379057344011e+01dB,1.74361849764602e+02°)	(8.27526743218552e+01dB,1.57701971224350e+02°)
3.66112649403547e+04	(7.64384454260429e+01dB,1.74320434150496e+02°)	(8.27427370840314e+01dB,1.57567061819672e+02°)
3.68659164262871e+04	(7.64389902126640e+01dB,1.74278686755409e+02°)	(8.27326871202850e+01dB,1.57431574785981e+02°)
3.71223391533770e+04	(7.64395401019092e+01dB,1.74236604484832e+02°)	(8.27225234545801e+01dB,1.57295511822890e+02°)
3.73805454415808e+04	(7.64400950999686e+01dB,1.74194184211517e+02°)	(8.27122451093824e+01dB,1.57158874709767e+02°)
3.76405476965471e+04	(7.64406552114939e+01dB,1.74151422773432e+02°)	(8.27018511060431e+01dB,1.57021665309747e+02°)
3.79023584102128e+04	(7.64412204395467e+01dB,1.74108316973741e+02°)	(8.26913404646924e+01dB,1.56883885566031e+02°)
3.81659901614027e+04	(7.64417907855316e+01dB,1.74064863580106e+02°)	(8.26807122046078e+01dB,1.56745537505540e+02°)
3.84314556164346e+04	(7.64423662491406e+01dB,1.74021059324665e+02°)	(8.26699653443196e+01dB,1.56606623238390e+02°)
3.86987675297273e+04	(7.64429468282977e+01dB,1.73976900904174e+02°)	(8.26590989018449e+01dB,1.56467144959266e+02°)
3.89679387444136e+04	(7.64435325190832e+01dB,1.73932384978973e+02°)	(8.26481118947746e+01dB,1.56327104946555e+02°)
3.92389821929575e+04	(7.64441233156539e+01dB,1.73887508171787e+02°)	(8.26370033406640e+01dB,1.56186505565889e+02°)
3.95119108977754e+04	(7.64447192101956e+01dB,1.73842267068705e+02°)	(8.26257722570002e+01dB,1.56045349267349e+02°)
3.97867379718615e+04	(7.64453201928513e+01dB,1.73796658218655e+02°)	(8.26144176615982e+01dB,1.55903638588955e+02°)
4.00634766194183e+04	(7.64459262516465e+01dB,1.73750678132871e+02°)	(8.26029385727043e+01dB,1.55761376155724e+02°)
4.03421401364908e+04	(7.64465373723954e+01dB,1.73704323283358e+02°)	(8.25913340092060e+01dB,1.55618564680288e+02°)
4.06227419116054e+04	(7.64471535386479e+01dB,1.73657590103875e+02°)	(8.25796029909336e+01dB,1.55475206964725e+02°)
4.09052954264127e+04	(7.64477747316184e+01dB,1.73610474989915e+02°)	(8.25677445386862e+01dB,1.55331305898313e+02°)
4.11898142563360e+04	(7.64484009300749e+01dB,1.73562974296489e+02°)	(8.25557576748405e+01dB,1.55186864463673e+02°)
4.14763120712229e+04	(7.64490321102806e+01dB,1.73515084339124e+02°)	(8.25436414230147e+01dB,1.55041885729189e+02°)
4.17648026360024e+04	(7.64496682459041e+01dB,1.73466801393158e+02°)	(8.25313948087276e+01dB,1.54896372855721e+02°)
4.20552998113461e+04	(7.64503093079357e+01dB,1.73418121693394e+02°)	(8.25190168595459e+01dB,1.54750329095798e+02°)
4.23478175543342e+04	(7.64509552646011e+01dB,1.73369041433907e+02°)	(8.25065066052523e+01dB,1.54603757793125e+02°)
4.26423699191262e+04	(7.64516060812522e+01dB,1.73319556766520e+02°)	(8.24938630779942e+01dB,1.54456662381757e+02°)
4.29389710576358e+04	(7.64522617203144e+01dB,1.73269663802634e+02°)	(8.24810853127437e+01dB,1.54309046389541e+02°)
4.32376352202112e+04	(7.64529221411379e+01dB,1.73219358609857e+02°)	(8.24681723473649e+01dB,1.54160913436002e+02°)
4.35383767563195e+04	(7.64535872999594e+01dB,1.73168637214849e+02°)	(8.24551232229934e+01dB,1.54012267234476e+02°)
4.38412101152364e+04	(7.64542571497553e+01dB,1.73117495600287e+02°)	(8.24419369841719e+01dB,1.53863111590868e+02°)
4.41461498467400e+04	(7.64549316401715e+01dB,1.73065929706210e+02°)	(8.24286126790581e+01dB,1.53713450403293e+02°)
4.44532106018105e+04	(7.64556107173988e+01dB,1.73013935428497e+02°)	(8.24151493599470e+01dB,1.53563287665917e+02°)
4.47624071333332e+04	(7.64562943240800e+01dB,1.72961508619211e+02°)	(8.24015460831209e+01dB,1.53412627463697e+02°)
4.50737542968084e+04	(7.64569823992051e+01dB,1.72908645086428e+02°)	(8.23878019095625e+01dB,1.53261473978547e+02°)
4.53872670510640e+04	(7.64576748779769e+01dB,1.72855340592568e+02°)	(8.23739159048746e+01dB,1.53109831484924e+02°)
4.57029604589754e+04	(7.64583716917251e+01dB,1.72801590855585e+02°)	(8.23598871396332e+01dB,1.52957704351116e+02°)
4.60208496881880e+04	(7.64590727677698e+01dB,1.72747391547466e+02°)	(8.23457146897220e+01dB,1.52805097040161e+02°)
4.63409500118470e+04	(7.64597780293296e+01dB,1.72692738295263e+02°)	(8.23313976365310e+01dB,1.52652014108953e+02°)
4.66632768093303e+04	(7.64604873953522e+01dB,1.72637626678259e+02°)	(8.23169350673642e+01dB,1.52498460209970e+02°)
4.69878455669881e+04	(7.64612007804429e+01dB,1.72582052230355e+02°)	(8.23023260754092e+01dB,1.52344440087352e+02°)
4.73146718788867e+04	(7.64619180947142e+01dB,1.72526010438421e+02°)	(8.22875697603810e+01dB,1.52189958581507e+02°)
4.76437714475575e+04	(7.64626392436491e+01dB,1.72469496741667e+02°)	(8.22726652286107e+01dB,1.52035020626580e+02°)
4.79751600847518e+04	(7.64633641279911e+01dB,1.72412506532365e+02°)	(8.22576115932275e+01dB,1.51879631249085e+02°)
4.83088537122004e+04	(7.64640926435755e+01dB,1.72355035153883e+02°)	(8.22424079746452e+01dB,1.51723795570303e+02°)
4.86448683623784e+04	(7.64648246812341e+01dB,1.72297077902429e+02°)	(8.22270535007475e+01dB,1.51567518804817e+02°)
4.89832201792754e+04	(7.64655601266175e+01dB,1.72238630024936e+02°)	(8.22115473070717e+01dB,1.51410806259038e+02°)
4.93239254191716e+04	(7.64662988600732e+01dB,1.72179686719806e+02°)	(8.21958885374213e+01dB,1.51253663334870e+02°)
4.96670004514185e+04	(7.64670407564997e+01dB,1.72120243136660e+02°)	(8.21800763435754e+01dB,1.51096095522388e+02°)
5.00124617592255e+04	(7.64677856851712e+01dB,1.72060294374751e+02°)	(8.21641098862613e+01dB,1.50938108407725e+02°)
5.03603259404515e+04	(7.64685335096189e+01dB,1.71999835484409e+02°)	(8.21479883349590e+01dB,1.50779707666813e+02°)
5.07106097084030e+04	(7.64692840874615e+01dB,1.71938861465974e+02°)	(8.21317108683036e+01dB,1.50620899066285e+02°)
5.10633298926365e+04	(7.64700372702387e+01dB,1.71877367269244e+02°)	(8.21152766743899e+01dB,1.50461688463177e+02°)
5.14185034397675e+04	(7.64707929032535e+01dB,1.71815347793440e+02°)	(8.20986849512492e+01dB,1.50302081806545e+02°)
5.17761474142844e+04	(7.64715508254170e+01dB,1.71752797887345e+02°)	(8.20819349066476e+01dB,1.50142085131136e+02°)
5.21362789993685e+04	(7.64723108690729e+01dB,1.71689712348785e+02°)	(8.20650257589242e+01dB,1.49981704563158e+02°)
5.24989154977196e+04	(7.64730728598240e+01dB,1.71626085924288e+02°)	(8.20479567369836e+01dB,1.49820946316114e+02°)
5.28640743323875e+04	(7.64738366163618e+01dB,1.71561913309092e+02°)	(8.20307270806235e+01dB,1.49659816690550e+02°)
5.32317730476085e+04	(7.64746019502906e+01dB,1.71497189147002e+02°)	(8.20133360407667e+01dB,1.49498322072640e+02°)
5.36020293096491e+04	(7.64753686659313e+01dB,1.71431908029579e+02°)	(8.19957828799357e+01dB,1.49336468935492e+02°)
5.39748609076540e+04	(7.64761365601647e+01dB,1.71366064497199e+02°)	(8.19780668723354e+01dB,1.49174263835970e+02°)
5.43502857545017e+04	(7.64769054222146e+01dB,1.71299653037603e+02°)	(8.19601873042524e+01dB,1.49011713415070e+02°)
5.47283218876641e+04	(7.64776750334803e+01dB,1.71232668086817e+02°)	(8.19421434742806e+01dB,1.48848824396317e+02°)
5.51089874700739e+04	(7.64784451673319e+01dB,1.71165104028567e+02°)	(8.19239346935958e+01dB,1.48685603584667e+02°)
5.54923007909971e+04	(7.64792155888890e+01dB,1.71096955193224e+02°)	(8.19055602863000e+01dB,1.48522057866186e+02°)
5.58782802669114e+04	(7.64799860548799e+01dB,1.71028215860269e+02°)	(8.18870195896699e+01dB,1.48358194206565e+02°)
5.62669444423913e+04	(7.64807563133665e+01dB,1.70958880255258e+02°)	(8.18683119543464e+01dB,1.48194019649086e+02°)
5.66583119909990e+04	(7.64815261035886e+01dB,1.70888942551991e+02°)	(8.18494367448524e+01dB,1.48029541316018e+02°)
5.70524017161816e+04	(7.64822951557250e+01dB,1.70818396871356e+02°)	(8.18303933393773e+01dB,1.47864766402188e+02°)
5.74492325521745e+04	(7.64830631906914e+01dB,1.70747237281863e+02°)	(8.18111811307431e+01dB,1.47699702181093e+02°)
5.78488235649112e+04	(7.64838299199062e+01dB,1.70675457799028e+02°)	(8.17917995260046e+01dB,1.47534355996532e+02°)
5.82511939529393e+04	(7.64845950450902e+01dB,1.70603052386286e+02°)	(8.17722479471607e+01dB,1.47368735265918e+02°)
5.86563630483426e+04	(7.64853582580160e+01dB,1.70530014954083e+02°)	(8.17525258310470e+01dB,1.47202847475071e+02°)
5.90643503176704e+04	(7.64861192403138e+01dB,1.70456339361334e+02°)	(8.17326326300437e+01dB,1.47036700181380e+02°)
5.94751753628725e+04	(7.64868776631936e+01dB,1.70382019413726e+02°)	(8.17125678118852e+01dB,1.46870301007740e+02°)
5.98888579222411e+04	(7.64876331872556e+01dB,1.70307048865726e+02°)	(8.16923308601821e+01dB,1.46703657643770e+02°)
6.03054178713590e+04	(7.64883854621790e+01dB,1.70231421417929e+02°)	(8.16719212745274e+01dB,1.46536777842826e+02°)
6.07248752240546e+04	(7.64891341266044e+01dB,1.70155130722128e+02°)	(8.16513385708325e+01dB,1.46369669421291e+02°)
6.11472501333635e+04	(7.64898788077415e+01dB,1.70078170375875e+02°)	(8.16305822815811e+01dB,1.46202340257044e+02°)
6.15725628924968e+04	(7.64906191212361e+01dB,1.70000533927265e+02°)	(8.16096519557925e+01dB,1.46034798285080e+02°)
6.20008339358161e+04	(7.64913546708392e+01dB,1.69922214872234e+02°)	(8.15885471597323e+01dB,1.45867051500501e+02°)
6.24320838398149e+04	(7.64920850481818e+01dB,1.69843206656055e+02°)	(8.15672674765560e+01dB,1.45699107951002e+02°)
6.28663333241080e+04	(7.64928098325277e+01dB,1.69763502674210e+02°)	(8.15458125070627e+01dB,1.45530975740264e+02°)
6.33036032524263e+04	(7.64935285904804e+01dB,1.69683096271603e+02°)	(8.15241818695331e+01dB,1.45362663022422e+02°)
6.37439146336192e+04	(7.64942408757473e+01dB,1.69601980744166e+02°)	(8.15023752002684e+01dB,1.45194178003298e+02°)
6.41872886226645e+04	(7.64949462288389e+01dB,1.69520149338143e+02°)	(8.14803921533640e+01dB,1.45025528934347e+02°)
6.46337465216845e+04	(7.64956441767988e+01dB,1.69437595250755e+02°)	(8.14582324010521e+01dB,1.44856724112085e+02°)
6.50833097809694e+04	(7.64963342329818e+01dB,1.69354311632563e+02°)	(8.14358956344073e+01dB,1.44687771880875e+02°)
6.55360000000079e+04	(7.64970158966674e+01dB,1.69270291584367e+02°)	(8.14133815627096e+01dB,1.44518680623108e+02°)
6.59918389285250e+04	(7.64976886528985e+01dB,1.69185528161975e+02°)	(8.13906899141373e+01dB,1.44349458761935e+02°)
6.64508484675273e+04	(7.64983519721044e+01dB,1.69100014373682e+02°)	(8.13678204358242e+01dB,1.44180114758049e+02°)
6.69130506703547e+04	(7.64990053098447e+01dB,1.69013743182116e+02°)	(8.13447728938049e+01dB,1.44010657105488e+02°)
6.73784677437401e+04	(7.64996481065338e+01dB,1.68926707505464e+02°)	(8.13215470736933e+01dB,1.43841094334164e+02°)
6.78471220488767e+04	(7.65002797871214e+01dB,1.68838900217403e+02°)	(8.12981427801890e+01dB,1.43671435001770e+02°)
6.83190361024920e+04	(7.65008997608003e+01dB,1.68750314148073e+02°)	(8.12745598377986e+01dB,1.43501687696697e+02°)
6.87942325779296e+04	(7.65015074207108e+01dB,1.68660942085099e+02°)	(8.12507980904843e+01dB,1.43331861031366e+02°)
6.92727343062390e+04	(7.65021021436647e+01dB,1.68570776775321e+02°)	(8.12268574021605e+01dB,1.43161963643153e+02°)
6.97545642772718e+04	(7.65026832897527e+01dB,1.68479810922908e+02°)	(8.12027376565406e+01dB,1.42992004189604e+02°)
7.02397456407870e+04	(7.65032502021545e+01dB,1.68388037194180e+02°)	(8.11784387576190e+01dB,1.42821991349261e+02°)
7.07283017075627e+04	(7.65038022067522e+01dB,1.68295448216152e+02°)	(8.11539606290236e+01dB,1.42651933812675e+02°)
7.12202559505164e+04	(7.65043386118445e+01dB,1.68202036578458e+02°)	(8.11293032152298e+01dB,1.42481840289684e+02°)
7.17156320058325e+04	(7.65048587077844e+01dB,1.68107794832997e+02°)	(8.11044664806303e+01dB,1.42311719498083e+02°)
7.22144536740983e+04	(7.65053617667845e+01dB,1.68012715498959e+02°)	(8.10794504101484e+01dB,1.42141580165740e+02°)
7.27167449214471e+04	(7.65058470424791e+01dB,1.67916791060241e+02°)	(8.10542550090380e+01dB,1.41971431025772e+02°)
7.32225298807099e+04	(7.65063137696171e+01dB,1.67820013967260e+02°)	(8.10288803033758e+01dB,1.41801280817629e+02°)
7.37318328525748e+04	(7.65067611638459e+01dB,1.67722376641467e+02°)	(8.10033263395790e+01dB,1.41631138279988e+02°)
7.42446783067545e+04	(7.65071884212306e+01dB,1.67623871471948e+02°)	(8.09775931847190e+01dB,1.41461012150469e+02°)
7.47610908831621e+04	(7.65075947180993e+01dB,1.67524490822056e+02°)	(8.09516809265595e+01dB,1.41290911163052e+02°)
7.52810953930948e+04	(7.65079792105594e+01dB,1.67424227026127e+02°)	(8.09255896735874e+01dB,1.41120844045483e+02°)
7.58047168204261e+04	(7.65083410343211e+01dB,1.67323072395570e+02°)	(8.08993195550883e+01dB,1.40950819517120e+02°)
7.63319803228060e+04	(7.65086793042202e+01dB,1.67221019216040e+02°)	(8.08728707208371e+01dB,1.40780846283708e+02°)
7.68629112328698e+04	(7.65089931140550e+01dB,1.67118059753986e+02°)	(8.08462433414813e+01dB,1.40610933037868e+02°)
7.73975350594551e+04	(7.65092815361059e+01dB,1.67014186253955e+02°)	(8.08194376082680e+01dB,1.40441088454323e+02°)
7.79358774888278e+04	(7.65095436209386e+01dB,1.66909390944273e+02°)	(8.07924537333592e+01dB,1.40271321189893e+02°)
7.84779643859157e+04	(7.65097783969931e+01dB,1.66803666036479e+02°)	(8.07652919495415e+01dB,1.40101639878739e+02°)
7.90238217955513e+04	(7.65099848702839e+01dB,1.66697003728152e+02°)	(8.07379525098762e+01dB,1.39932053127246e+02°)
7.95734759437235e+04	(7.65101620240688e+01dB,1.66589396204813e+02°)	(8.07104356883122e+01dB,1.39762569516585e+02°)
8.01269532388372e+04	(7.65103088185653e+01dB,1.66480835643219e+02°)	(8.06827417795353e+01dB,1.39593197599247e+02°)
8.06842802729823e+04	(7.65104241905734e+01dB,1.66371314212084e+02°)	(8.06548710981599e+01dB,1.39423945890614e+02°)
8.12454838232114e+04	(7.65105070531820e+01dB,1.66260824075194e+02°)	(8.06268239795888e+01dB,1.39254822873580e+02°)
8.18105908528261e+04	(7.65105562954434e+01dB,1.66149357393597e+02°)	(8.05986007792983e+01dB,1.39085836990995e+02°)
8.23796285126726e+04	(7.65105707820468e+01dB,1.66036906327877e+02°)	(8.05702018732488e+01dB,1.38916996646901e+02°)
8.29526241424464e+04	(7.65105493530581e+01dB,1.65923463042157e+02°)	(8.05416276573149e+01dB,1.38748310200322e+02°)
8.35296052720054e+04	(7.65104908234879e+01dB,1.65809019703548e+02°)	(8.05128785474112e+01dB,1.38579785964458e+02°)
8.41105996226928e+04	(7.65103939831612e+01dB,1.65693568489613e+02°)	(8.04839549792316e+01dB,1.38411432203021e+02°)
8.46956351086691e+04	(7.65102575962156e+01dB,1.65577101586005e+02°)	(8.04548574084138e+01dB,1.38243257129845e+02°)
8.52847398382530e+04	(7.65100804009157e+01dB,1.65459611192433e+02°)	(8.04255863100447e+01dB,1.38075268903670e+02°)
8.58779421152722e+04	(7.65098611093865e+01dB,1.65341089526408e+02°)	(8.03961421788128e+01dB,1.37907475627775e+02°)
8.64752704404230e+04	(7.65095984071549e+01dB,1.65221528822125e+02°)	(8.03665255285518e+01dB,1.37739885345270e+02°)
8.70767535126397e+04	(7.65092909530864e+01dB,1.65100921339314e+02°)	(8.03367368922683e+01dB,1.37572506037991e+02°)
8.76824202304734e+04	(7.65089373788697e+01dB,1.64979259360652e+02°)	(8.03067768219984e+01dB,1.37405345624225e+02°)
8.82922996934808e+04	(7.65085362889666e+01dB,1.64856535200782e+02°)	(8.02766458885489e+01dB,1.37238411955688e+02°)
8.89064212036216e+04	(7.65080862601455e+01dB,1.64732741204886e+02°)	(8.02463446812861e+01dB,1.37071712814950e+02°)
8.95248142666671e+04	(7.65075858412978e+01dB,1.64607869754264e+02°)	(8.02158738077560e+01dB,1.36905255911750e+02°)
9.01475085936174e+04	(7.65070335532112e+01dB,1.64481913270676e+02°)	(8.01852338941075e+01dB,1.36739048885096e+02°)
9.07745341021288e+04	(7.65064278882125e+01dB,1.64354864217493e+02°)	(8.01544255841051e+01dB,1.36573099295443e+02°)
9.14059209179515e+04	(7.65057673100776e+01dB,1.64226715107175e+02°)	(8.01234495391076e+01dB,1.36407414623863e+02°)
9.20416993763768e+04	(7.65050502536497e+01dB,1.64097458501621e+02°)	(8.00923064382560e+01dB,1.36242002272684e+02°)
9.26819000236946e+04	(7.65042751246263e+01dB,1.63967087016547e+02°)	(8.00609969778465e+01dB,1.36076869560533e+02°)
9.33265536186613e+04	(7.65034402994877e+01dB,1.63835593328901e+02°)	(8.00295218710753e+01dB,1.35912023720097e+02°)
9.39756911339769e+04	(7.65025441250790e+01dB,1.63702970176186e+02°)	(7.99978818478843e+01dB,1.35747471896672e+02°)
9.46293437577740e+04	(7.65015849185882e+01dB,1.63569210364705e+02°)	(7.99660776545882e+01dB,1.35583221145278e+02°)
9.52875428951157e+04	(7.65005609671867e+01dB,1.63434306770060e+02°)	(7.99341100537096e+01dB,1.35419278429310e+02°)
9.59503201695044e+04	(7.64994705280178e+01dB,1.63298252345250e+02°)	(7.99019798239714e+01dB,1.35255650620276e+02°)
9.66177074244016e+04	(7.64983118279331e+01dB,1.63161040122981e+02°)	(7.98696877589930e+01dB,1.35092344489018e+02°)
9.72897367247575e+04	(7.64970830633433e+01dB,1.63022663220362e+02°)	(7.98372346682952e+01dB,1.34929366712400e+02°)
9.79664403585515e+04	(7.64957824001121e+01dB,1.62883114844336e+02°)	(7.98046213760953e+01dB,1.34766723865376e+02°)
9.86478508383440e+04	(7.64944079733731e+01dB,1.62742388295250e+02°)	(7.97718487212271e+01dB,1.34604422420651e+02°)
9.93340009028378e+04	(7.64929578875117e+01dB,1.62600476973769e+02°)	(7.97389175572169e+01dB,1.34442468749391e+02°)
1.00024923518452e+05	(7.64914302159351e+01dB,1.62457374383002e+02°)	(7.97058287511247e+01dB,1.34280869113991e+02°)
1.00720651880904e+05	(7.64898230010838e+01dB,1.62313074135594e+02°)	(7.96725831839330e+01dB,1.34119629671023e+02°)
1.01421219416807e+05	(7.64881342542903e+01dB,1.62167569957336e+02°)	(7.96391817498634e+01dB,1.33958756467292e+02°)
1.02126659785274e+05	(7.64863619558593e+01dB,1.62020855695063e+02°)	(7.96056253563834e+01dB,1.33798255440420e+02°)
1.02837006879536e+05	(7.64845040548164e+01dB,1.61872925317531e+02°)	(7.95719149234111e+01dB,1.33638132414402e+02°)
1.03552294828570e+05	(7.64825584690363e+01dB,1.61723772923817e+02°)	(7.95380513827855e+01dB,1.33478393097003e+02°)
1.04272557998738e+05	(7.64805230853157e+01dB,1.61573392750167e+02°)	(7.95040356788490e+01dB,1.33319043084207e+02°)
1.04997830995440e+05	(7.64783957591064e+01dB,1.61421779169851e+02°)	(7.94698687671684e+01dB,1.33160087853028e+02°)
1.05728148664776e+05	(7.64761743148999e+01dB,1.61268926705653e+02°)	(7.94355516143694e+01dB,1.33001532761464e+02°)
1.06463546095218e+05	(7.64738565460157e+01dB,1.61114830030205e+02°)	(7.94010851981294e+01dB,1.32843383049442e+02°)
1.07204058619299e+05	(7.64714402147660e+01dB,1.60959483973480e+02°)	(7.93664705062137e+01dB,1.32685643833975e+02°)
1.07949721815309e+05	(7.64689230525455e+01dB,1.60802883528431e+02°)	(7.93317085368338e+01dB,1.32528320112507e+02°)
1.08700571509004e+05	(7.64663027600959e+01dB,1.60645023859571e+02°)	(7.92968002972623e+01dB,1.32371416755711e+02°)
1.09456643775329e+05	(7.64635770073872e+01dB,1.60485900303945e+02°)	(7.92617468042417e+01dB,1.32214938511296e+02°)
1.10217974940149e+05	(7.64607434338747e+01dB,1.60325508378895e+02°)	(7.92265490832835e+01dB,1.32058890001150e+02°)
1.10984601581995e+05	(7.64577996488870e+01dB,1.60163843791789e+02°)	(7.91912081683385e+01dB,1.31903275720797e+02°)
1.11756560533824e+05	(7.64547432314880e+01dB,1.60000902439598e+02°)	(7.91557251013076e+01dB,1.31748100038006e+02°)
1.12533888884783e+05	(7.64515717310189e+01dB,1.59836680420656e+02°)	(7.91201009316070e+01dB,1.31593367191802e+02°)
1.13316623981999e+05	(7.64482826671803e+01dB,1.59671174037538e+02°)	(7.90843367159434e+01dB,1.31439081292783e+02°)
1.14104803432364e+05	(7.64448735304227e+01dB,1.59504379805083e+02°)	(7.90484335174101e+01dB,1.31285246319566e+02°)
1.14898465104350e+05	(7.64413417821472e+01dB,1.59336294454656e+02°)	(7.90123924059412e+01dB,1.31131866123195e+02°)
1.15697647129823e+05	(7.64376848552071e+01dB,1.59166914943196e+02°)	(7.89762144569433e+01dB,1.30978944421050e+02°)
1.16502387905879e+05	(7.64339001541097e+01dB,1.58996238456602e+02°)	(7.89399007512840e+01dB,1.30826484798726e+02°)
1.17312726096686e+05	(7.64299850555389e+01dB,1.58824262418217e+02°)	(7.89034523751234e+01dB,1.30674490711013e+02°)
1.18128700635342e+05	(7.64259369086867e+01dB,1.58650984493539e+02°)	(7.88668704189704e+01dB,1.30522965478566e+02°)
1.18950350725746e+05	(7.64217530358001e+01dB,1.58476402598111e+02°)	(7.88301559777276e+01dB,1.30371912290232e+02°)
1.19777715844483e+05	(7.64174307326463e+01dB,1.58300514903531e+02°)	(7.87933101496522e+01dB,1.30221334199370e+02°)
1.20610835742719e+05	(7.64129672688594e+01dB,1.58123319840972e+02°)	(7.87563340367632e+01dB,1.30071234128340e+02°)
1.21449750448110e+05	(7.64083598889593e+01dB,1.57944816115345e+02°)	(7.87192287437077e+01dB,1.29921614864425e+02°)
1.22294500266728e+05	(7.64036058121703e+01dB,1.57765002699139e+02°)	(7.86819953775064e+01dB,1.29772479060766e+02°)
1.23145125784995e+05	(7.63987022339103e+01dB,1.57583878853110e+02°)	(7.86446350471985e+01dB,1.29623829236782e+02°)
1.24001667871633e+05	(7.63936463256667e+01dB,1.57401444120125e+02°)	(7.86071488633888e+01dB,1.29475667778114e+02°)
1.24864167679631e+05	(7.63884352361749e+01dB,1.57217698339558e+02°)	(7.85695379382025e+01dB,1.29327996938837e+02°)
1.25732666648217e+05	(7.63830660918960e+01dB,1.57032641649817e+02°)	(7.85318033837260e+01dB,1.29180818835536e+02°)
1.26607206504853e+05	(7.63775359978193e+01dB,1.56846274495515e+02°)	(7.84939463127838e+01dB,1.29034135454118e+02°)
1.27487829267239e+05	(7.63718420382403e+01dB,1.56658597633650e+02°)	(7.84559678378946e+01dB,1.28887948646801e+02°)
1.28374577245330e+05	(7.63659812776764e+01dB,1.56469612141282e+02°)	(7.84178690711936e+01dB,1.28742260134382e+02°)
1.29267493043370e+05	(7.63599507613290e+01dB,1.56279319415770e+02°)	(7.83796511234054e+01dB,1.28597071503487e+02°)
1.30166619561940e+05	(7.63537475165947e+01dB,1.56087721190306e+02°)	(7.83413151040764e+01dB,1.28452384210596e+02°)
1.31072000000017e+05	(7.63473685532914e+01dB,1.55894819529420e+02°)	(7.83028621206606e+01dB,1.28308199580025e+02°)
1.31983677857051e+05	(7.63408108651621e+01dB,1.55700616843115e+02°)	(7.82642932784114e+01dB,1.28164518806227e+02°)
1.32901696935056e+05	(7.63340714305146e+01dB,1.55505115887420e+02°)	(7.82256096800775e+01dB,1.28021342955074e+02°)
1.33826101340710e+05	(7.63271472133038e+01dB,1.55308319770989e+02°)	(7.81868124247137e+01dB,1.27878672960633e+02°)
1.34756935487481e+05	(7.63200351644224e+01dB,1.55110231963986e+02°)	(7.81479026083819e+01dB,1.27736509631775e+02°)
1.35694244097754e+05	(7.63127322224370e+01dB,1.54910856298366e+02°)	(7.81088813227778e+01dB,1.27594853648094e+02°)
1.36638072204985e+05	(7.63052353148621e+01dB,1.54710196975317e+02°)	(7.80697496552518e+01dB,1.27453705563093e+02°)
1.37588465155860e+05	(7.62975413594325e+01dB,1.54508258571939e+02°)	(7.80305086888300e+01dB,1.27313065807329e+02°)
1.38545468612479e+05	(7.62896472650630e+01dB,1.54305046042958e+02°)	(7.79911595006748e+01dB,1.27172934683738e+02°)
1.39509128554545e+05	(7.62815499331884e+01dB,1.54100564727121e+02°)	(7.79517031630031e+01dB,1.27033312375404e+02°)
